,epochs,success_rate
0,1,0.0
1,2,0.0
2,3,0.0
3,4,0.0
4,5,0.0
5,6,0.0
6,7,0.0
7,8,0.0
8,9,0.0
9,10,0.0
10,11,0.0
11,12,0.0
12,13,0.0
13,14,0.1
14,15,0.1
15,16,0.1
16,17,0.2
17,18,0.0
18,19,0.2
19,20,0.4
20,21,0.4
21,22,0.6
22,23,0.5
23,24,0.6
24,25,0.5
25,26,0.3
26,27,0.4
27,28,0.5
28,29,0.4
29,30,0.6
30,31,0.8
31,32,0.5
32,33,0.9
33,34,0.6
34,35,0.8
35,36,0.6
36,37,0.8
37,38,0.7
38,39,0.9
39,40,0.8
40,41,0.6
41,42,1.0
42,43,0.8
43,44,1.0
44,45,1.0
45,46,0.6
46,47,0.8
47,48,1.0
48,49,0.8
49,50,0.7
50,51,0.9
51,52,0.7
52,53,0.5
53,54,0.8
54,55,0.9
55,56,0.7
56,57,0.8
57,58,0.6
58,59,0.7
59,60,0.8
60,61,0.7
61,62,0.6
62,63,0.6
63,64,0.7
64,65,0.7
65,66,0.9
66,67,0.9
67,68,0.9
68,69,1.0
69,70,0.9
70,71,1.0
71,72,0.9
72,73,0.8
73,74,0.8
74,75,0.7
75,76,0.7
76,77,0.6
77,78,0.7
78,79,0.9
79,80,0.7
80,81,0.8
81,82,0.9
82,83,1.0
83,84,0.7
84,85,0.8
85,86,0.8
86,87,0.8
87,88,0.7
88,89,0.5
89,90,0.7
90,91,1.0
91,92,0.9
92,93,0.8
93,94,1.0
94,95,0.7
95,96,0.7
96,97,0.9
97,98,0.8
98,99,0.9
99,100,1.0
100,101,0.8
101,102,0.8
102,103,0.7
103,104,0.8
104,105,0.8
105,106,0.9
106,107,0.8
107,108,0.9
108,109,1.0
109,110,1.0
110,111,0.8
111,112,0.9
112,113,1.0
113,114,0.9
114,115,0.9
115,116,0.9
116,117,0.7
117,118,0.6
118,119,0.7
119,120,0.6
120,121,0.8
121,122,0.7
122,123,0.8
123,124,0.7
124,125,0.8
125,126,0.9
126,127,0.6
127,128,0.8
128,129,0.8
129,130,0.9
130,131,0.6
131,132,1.0
132,133,0.5
133,134,0.9
134,135,1.0
135,136,0.6
136,137,0.8
137,138,0.7
138,139,0.7
139,140,0.8
140,141,0.6
141,142,0.6
142,143,0.5
143,144,0.5
144,145,0.8
145,146,0.9
146,147,0.4
147,148,0.7
148,149,0.6
149,150,0.4
150,151,0.3
151,152,0.7
152,153,0.6
153,154,0.8
154,155,0.8
155,156,0.7
156,157,0.6
157,158,0.8
158,159,0.5
159,160,0.4
160,161,0.4
161,162,0.7
162,163,0.8
163,164,0.6
164,165,0.8
165,166,0.9
166,167,0.9
167,168,1.0
168,169,0.9
169,170,1.0
170,171,0.9
171,172,0.8
172,173,0.7
173,174,0.7
174,175,1.0
175,176,0.9
176,177,0.8
177,178,0.9
178,179,0.9
179,180,0.7
180,181,1.0
181,182,0.8
182,183,0.5
183,184,0.7
184,185,0.9
185,186,0.8
186,187,0.9
187,188,0.8
188,189,0.7
189,190,0.6
190,191,0.8
191,192,0.5
192,193,0.0
193,194,0.0
194,195,0.1
195,196,0.1
196,197,0.0
197,198,0.0
198,199,0.2
199,200,0.4
200,201,0.3
201,202,0.4
202,203,0.3
203,204,0.4
204,205,0.5
205,206,0.3
206,207,0.7
207,208,0.6
208,209,0.7
209,210,0.5
210,211,0.5
211,212,0.6
212,213,0.7
213,214,0.5
214,215,0.7
215,216,0.5
216,217,0.5
217,218,0.8
218,219,0.9
219,220,0.8
220,221,0.6
221,222,0.5
222,223,0.7
223,224,0.5
224,225,0.4
225,226,0.3
226,227,0.7
227,228,0.6
228,229,0.7
229,230,0.7
230,231,0.6
231,232,0.7
232,233,0.3
233,234,0.5
234,235,0.3
235,236,0.2
236,237,0.6
237,238,0.5
238,239,0.6
239,240,0.7
240,241,0.8
241,242,0.3
242,243,1.0
243,244,0.8
244,245,0.6
245,246,0.8
246,247,0.9
247,248,0.7
248,249,0.7
249,250,0.8
