,epochs,success_rate
0,1,0.0
1,2,0.0
2,3,0.0
3,4,0.0
4,5,0.0
5,6,0.0
6,7,0.0
7,8,0.0
8,9,0.0
9,10,0.0
10,11,0.0
11,12,0.0
12,13,0.0
13,14,0.0
14,15,0.0
15,16,0.0
16,17,0.0
17,18,0.2
18,19,0.0
19,20,0.2
20,21,0.0
21,22,0.0
22,23,0.1
23,24,0.4
24,25,0.4
25,26,0.3
26,27,0.0
27,28,0.4
28,29,0.3
29,30,0.2
30,31,0.6
31,32,0.5
32,33,0.5
33,34,0.3
34,35,0.7
35,36,0.8
36,37,0.3
37,38,0.7
38,39,0.7
39,40,0.5
40,41,0.2
41,42,0.6
42,43,1.0
43,44,0.9
44,45,1.0
45,46,0.7
46,47,0.9
47,48,0.8
48,49,0.9
49,50,1.0
50,51,0.6
51,52,0.7
52,53,0.9
53,54,0.9
54,55,0.7
55,56,0.8
56,57,1.0
57,58,1.0
58,59,1.0
59,60,0.9
60,61,0.8
61,62,0.9
62,63,0.9
63,64,0.6
64,65,0.9
65,66,1.0
66,67,0.8
67,68,0.9
68,69,1.0
69,70,0.9
70,71,0.9
71,72,0.9
72,73,1.0
73,74,0.5
74,75,0.9
75,76,0.9
76,77,0.9
77,78,1.0
78,79,0.9
79,80,1.0
80,81,0.8
81,82,0.9
82,83,0.6
83,84,0.9
84,85,0.7
85,86,1.0
86,87,1.0
87,88,0.9
88,89,0.8
89,90,0.8
90,91,0.8
91,92,0.7
92,93,0.7
93,94,0.8
94,95,1.0
95,96,1.0
96,97,0.8
97,98,0.9
98,99,0.8
99,100,0.8
100,101,0.9
101,102,0.7
102,103,0.5
103,104,0.8
104,105,0.8
105,106,1.0
106,107,1.0
107,108,1.0
108,109,1.0
109,110,1.0
110,111,1.0
111,112,0.7
112,113,0.8
113,114,0.9
114,115,0.9
115,116,0.9
116,117,0.7
117,118,1.0
118,119,1.0
119,120,0.5
120,121,0.9
121,122,0.5
122,123,0.6
123,124,0.8
124,125,0.9
125,126,0.8
126,127,0.9
127,128,1.0
128,129,0.5
129,130,0.8
130,131,0.8
131,132,0.9
132,133,1.0
133,134,0.8
134,135,0.7
135,136,1.0
136,137,1.0
137,138,1.0
138,139,0.8
139,140,0.9
140,141,0.9
141,142,0.9
142,143,1.0
143,144,1.0
144,145,0.8
145,146,0.9
146,147,0.8
147,148,0.6
148,149,0.8
149,150,0.8
150,151,0.9
151,152,1.0
152,153,1.0
153,154,0.9
154,155,0.7
155,156,0.9
156,157,0.9
157,158,1.0
158,159,0.8
159,160,0.8
160,161,0.9
161,162,0.8
162,163,0.9
163,164,0.9
164,165,0.9
165,166,1.0
166,167,1.0
167,168,0.8
168,169,0.9
169,170,1.0
170,171,1.0
171,172,1.0
172,173,1.0
173,174,0.9
174,175,1.0
175,176,1.0
176,177,1.0
177,178,0.9
178,179,0.8
179,180,0.9
180,181,0.8
181,182,1.0
182,183,0.7
183,184,0.9
184,185,0.8
185,186,0.8
186,187,1.0
187,188,0.8
188,189,0.9
189,190,0.8
190,191,0.9
191,192,0.9
192,193,0.9
193,194,0.8
194,195,0.9
195,196,0.8
196,197,0.9
197,198,1.0
198,199,0.9
199,200,1.0
200,201,0.5
201,202,0.8
202,203,1.0
203,204,0.8
204,205,1.0
205,206,1.0
206,207,1.0
207,208,1.0
208,209,1.0
209,210,1.0
210,211,0.4
211,212,0.0
212,213,0.1
213,214,0.4
214,215,0.4
215,216,0.3
216,217,0.6
217,218,0.8
218,219,0.7
219,220,0.5
220,221,0.3
221,222,0.3
222,223,0.2
223,224,0.6
224,225,0.3
225,226,0.3
226,227,0.7
227,228,0.5
228,229,0.7
229,230,0.6
230,231,0.7
231,232,0.8
232,233,0.5
233,234,0.6
234,235,0.9
235,236,0.7
236,237,0.9
237,238,0.9
238,239,0.9
239,240,0.9
240,241,0.8
241,242,0.7
242,243,1.0
243,244,1.0
244,245,0.9
245,246,0.7
246,247,0.9
247,248,0.8
248,249,0.7
249,250,1.0
