,epochs,success_rate
0,1,0.0
1,2,0.0
2,3,0.0
3,4,0.0
4,5,0.0
5,6,0.0
6,7,0.0
7,8,0.0
8,9,0.0
9,10,0.0
10,11,0.0
11,12,0.0
12,13,0.0
13,14,0.0
14,15,0.1
15,16,0.2
16,17,0.2
17,18,0.1
18,19,0.0
19,20,0.0
20,21,0.0
21,22,0.0
22,23,0.1
23,24,0.2
24,25,0.6
25,26,0.2
26,27,0.5
27,28,0.1
28,29,0.2
29,30,0.3
30,31,0.2
31,32,0.4
32,33,0.4
33,34,0.4
34,35,0.3
35,36,0.3
36,37,0.3
37,38,0.4
38,39,0.2
39,40,0.5
40,41,0.2
41,42,0.3
42,43,0.2
43,44,0.2
44,45,0.4
45,46,0.1
46,47,0.5
47,48,0.3
48,49,0.9
49,50,0.6
50,51,0.4
51,52,0.1
52,53,0.5
53,54,0.1
54,55,0.3
55,56,0.3
56,57,0.3
57,58,0.6
58,59,0.2
59,60,0.7
60,61,0.9
61,62,0.9
62,63,0.6
63,64,1.0
64,65,0.9
65,66,0.6
66,67,0.7
67,68,1.0
68,69,0.9
69,70,0.8
70,71,0.9
71,72,1.0
72,73,0.8
73,74,0.8
74,75,1.0
75,76,1.0
76,77,0.9
77,78,1.0
78,79,0.8
79,80,0.7
80,81,0.7
81,82,0.8
82,83,0.5
83,84,0.4
84,85,1.0
85,86,0.9
86,87,1.0
87,88,1.0
88,89,0.8
89,90,1.0
90,91,0.9
91,92,0.9
92,93,0.7
93,94,0.8
94,95,0.7
95,96,0.9
96,97,0.8
97,98,1.0
98,99,1.0
99,100,1.0
100,101,1.0
101,102,0.8
102,103,0.5
103,104,0.6
104,105,0.4
105,106,0.4
106,107,0.6
107,108,0.9
108,109,1.0
109,110,0.9
110,111,1.0
111,112,1.0
112,113,0.9
113,114,1.0
114,115,0.9
115,116,1.0
116,117,1.0
117,118,0.7
118,119,0.8
119,120,0.7
120,121,0.8
121,122,0.9
122,123,0.6
123,124,0.6
124,125,0.8
125,126,0.7
126,127,0.9
127,128,0.8
128,129,0.9
129,130,1.0
130,131,1.0
131,132,1.0
132,133,1.0
133,134,0.9
134,135,0.9
135,136,1.0
136,137,1.0
137,138,1.0
138,139,1.0
139,140,1.0
140,141,1.0
141,142,0.9
142,143,1.0
143,144,0.8
144,145,0.9
145,146,0.9
146,147,0.7
147,148,0.6
148,149,0.8
149,150,1.0
150,151,0.7
151,152,1.0
152,153,0.9
153,154,1.0
154,155,1.0
155,156,1.0
156,157,1.0
157,158,1.0
158,159,1.0
159,160,1.0
160,161,1.0
161,162,1.0
162,163,0.8
163,164,0.8
164,165,0.8
165,166,0.9
166,167,1.0
167,168,1.0
168,169,0.9
169,170,1.0
170,171,1.0
171,172,1.0
172,173,0.8
173,174,0.9
174,175,0.9
175,176,0.8
176,177,1.0
177,178,0.7
178,179,0.8
179,180,0.7
180,181,0.9
181,182,0.8
182,183,0.9
183,184,0.9
184,185,0.9
185,186,1.0
186,187,0.9
187,188,1.0
188,189,1.0
189,190,1.0
190,191,0.9
191,192,0.8
192,193,0.9
193,194,0.9
194,195,1.0
195,196,0.8
196,197,1.0
197,198,1.0
198,199,1.0
199,200,1.0
200,201,1.0
201,202,1.0
202,203,1.0
203,204,1.0
204,205,0.9
205,206,1.0
206,207,1.0
207,208,1.0
208,209,0.9
209,210,1.0
210,211,0.8
211,212,0.6
212,213,0.6
213,214,0.8
214,215,0.8
215,216,1.0
216,217,1.0
217,218,1.0
218,219,1.0
219,220,1.0
220,221,1.0
221,222,1.0
222,223,0.9
223,224,1.0
224,225,1.0
225,226,0.9
226,227,0.9
227,228,1.0
228,229,1.0
229,230,1.0
230,231,1.0
231,232,0.7
232,233,0.9
233,234,1.0
234,235,1.0
235,236,0.9
236,237,0.8
237,238,1.0
238,239,1.0
239,240,0.8
240,241,1.0
241,242,1.0
242,243,1.0
243,244,1.0
244,245,0.9
245,246,1.0
246,247,1.0
247,248,1.0
248,249,1.0
249,250,1.0
