,epochs,success_rate
0,1,0.0
1,2,0.0
2,3,0.0
3,4,0.0
4,5,0.0
5,6,0.0
6,7,0.0
7,8,0.0
8,9,0.0
9,10,0.0
10,11,0.0
11,12,0.0
12,13,0.0
13,14,0.0
14,15,0.0
15,16,0.2
16,17,0.0
17,18,0.2
18,19,0.0
19,20,0.2
20,21,0.3
21,22,0.3
22,23,0.5
23,24,0.3
24,25,0.5
25,26,0.1
26,27,0.4
27,28,0.6
28,29,0.5
29,30,0.2
30,31,0.8
31,32,1.0
32,33,0.7
33,34,0.8
34,35,0.6
35,36,0.5
36,37,0.4
37,38,0.7
38,39,1.0
39,40,0.7
40,41,0.5
41,42,0.8
42,43,0.5
43,44,0.2
44,45,0.3
45,46,0.1
46,47,0.4
47,48,0.7
48,49,0.9
49,50,0.7
50,51,0.4
51,52,0.3
52,53,0.3
53,54,0.3
54,55,0.3
55,56,0.9
56,57,0.8
57,58,0.5
58,59,0.6
59,60,0.4
60,61,0.9
61,62,0.9
62,63,1.0
63,64,0.9
64,65,1.0
65,66,1.0
66,67,1.0
67,68,1.0
68,69,0.8
69,70,0.9
70,71,1.0
71,72,0.8
72,73,0.9
73,74,1.0
74,75,0.6
75,76,0.8
76,77,1.0
77,78,0.5
78,79,0.6
79,80,1.0
80,81,0.9
81,82,0.6
82,83,0.8
83,84,0.9
84,85,1.0
85,86,0.6
86,87,0.9
87,88,0.8
88,89,0.9
89,90,0.8
90,91,1.0
91,92,0.6
92,93,0.9
93,94,0.9
94,95,0.9
95,96,0.8
96,97,0.9
97,98,0.7
98,99,0.9
99,100,0.5
100,101,0.9
101,102,1.0
102,103,1.0
103,104,1.0
104,105,0.7
105,106,0.7
106,107,0.5
107,108,0.9
108,109,1.0
109,110,1.0
110,111,1.0
111,112,0.8
112,113,0.6
113,114,0.6
114,115,0.7
115,116,0.9
116,117,0.7
117,118,0.9
118,119,0.7
119,120,0.9
120,121,0.9
121,122,0.8
122,123,0.9
123,124,0.9
124,125,0.9
125,126,0.8
126,127,0.9
127,128,1.0
128,129,0.9
129,130,1.0
130,131,0.9
131,132,0.8
132,133,0.5
133,134,0.9
134,135,1.0
135,136,0.7
136,137,0.8
137,138,0.8
138,139,0.9
139,140,0.9
140,141,0.7
141,142,0.9
142,143,1.0
143,144,0.8
144,145,0.9
145,146,0.9
146,147,1.0
147,148,0.9
148,149,0.9
149,150,1.0
150,151,0.8
151,152,0.9
152,153,1.0
153,154,0.8
154,155,0.7
155,156,0.9
156,157,0.8
157,158,0.9
158,159,0.8
159,160,0.7
160,161,0.9
161,162,1.0
162,163,0.8
163,164,0.9
164,165,0.8
165,166,0.9
166,167,0.7
167,168,0.8
168,169,1.0
169,170,1.0
170,171,0.9
171,172,0.9
172,173,0.9
173,174,0.8
174,175,0.8
175,176,0.9
176,177,1.0
177,178,1.0
178,179,1.0
179,180,0.8
180,181,0.9
181,182,1.0
182,183,1.0
183,184,0.9
184,185,0.8
185,186,1.0
186,187,0.9
187,188,1.0
188,189,1.0
189,190,0.8
190,191,0.9
191,192,0.9
192,193,0.5
193,194,0.8
194,195,0.4
195,196,0.5
196,197,0.4
197,198,0.4
198,199,0.6
199,200,0.8
200,201,1.0
201,202,0.8
202,203,0.8
203,204,0.8
204,205,0.6
205,206,0.5
206,207,0.5
207,208,0.8
208,209,0.7
209,210,0.8
210,211,1.0
211,212,1.0
212,213,0.7
213,214,0.9
214,215,0.8
215,216,0.7
216,217,0.8
217,218,0.5
218,219,0.6
219,220,0.3
220,221,0.7
221,222,0.5
222,223,0.5
223,224,0.6
224,225,0.5
225,226,0.6
226,227,0.6
227,228,0.9
228,229,0.6
229,230,0.9
230,231,0.2
231,232,0.4
232,233,0.5
233,234,0.8
234,235,0.4
235,236,0.7
236,237,1.0
237,238,0.9
238,239,1.0
239,240,0.9
240,241,0.9
241,242,0.8
242,243,0.7
243,244,0.9
244,245,0.9
245,246,0.9
246,247,0.8
247,248,0.7
248,249,0.5
249,250,0.7
