,epochs,success_rate
0,1,0.0
1,2,0.0
2,3,0.0
3,4,0.0
4,5,0.0
5,6,0.0
6,7,0.0
7,8,0.0
8,9,0.0
9,10,0.0
10,11,0.0
11,12,0.0
12,13,0.0
13,14,0.0
14,15,0.0
15,16,0.1
16,17,0.1
17,18,0.0
18,19,0.1
19,20,0.2
20,21,0.1
21,22,0.0
22,23,0.3
23,24,0.0
24,25,0.4
25,26,0.1
26,27,0.1
27,28,0.3
28,29,0.3
29,30,0.3
30,31,0.3
31,32,0.2
32,33,0.2
33,34,0.5
34,35,0.6
35,36,0.4
36,37,0.6
37,38,0.7
38,39,0.3
39,40,0.6
40,41,0.8
41,42,0.9
42,43,0.5
43,44,0.3
44,45,0.7
45,46,0.7
46,47,1.0
47,48,0.6
48,49,0.5
49,50,0.5
50,51,0.7
51,52,0.9
52,53,0.7
53,54,0.9
54,55,0.9
55,56,0.9
56,57,0.9
57,58,0.7
58,59,0.9
59,60,0.9
60,61,0.9
61,62,0.7
62,63,0.8
63,64,1.0
64,65,1.0
65,66,1.0
66,67,0.7
67,68,1.0
68,69,0.9
69,70,0.8
70,71,1.0
71,72,1.0
72,73,1.0
73,74,1.0
74,75,0.9
75,76,0.9
76,77,1.0
77,78,1.0
78,79,1.0
79,80,0.8
80,81,0.7
81,82,0.9
82,83,0.9
83,84,1.0
84,85,0.9
85,86,0.8
86,87,0.8
87,88,0.7
88,89,0.9
89,90,1.0
90,91,0.6
91,92,0.7
92,93,0.8
93,94,0.9
94,95,1.0
95,96,1.0
96,97,0.7
97,98,0.8
98,99,0.9
99,100,1.0
100,101,0.8
101,102,0.8
102,103,0.8
103,104,0.8
104,105,0.7
105,106,0.9
106,107,0.9
107,108,0.9
108,109,0.5
109,110,0.9
110,111,1.0
111,112,0.7
112,113,0.4
113,114,1.0
114,115,0.9
115,116,0.9
116,117,0.8
117,118,0.8
118,119,0.9
119,120,0.7
120,121,0.9
121,122,1.0
122,123,0.8
123,124,1.0
124,125,0.8
125,126,1.0
126,127,0.8
127,128,1.0
128,129,0.9
129,130,0.8
130,131,0.6
131,132,0.8
132,133,0.6
133,134,0.8
134,135,0.8
135,136,0.9
136,137,0.6
137,138,0.8
138,139,1.0
139,140,0.7
140,141,0.9
141,142,0.8
142,143,0.7
143,144,0.8
144,145,0.4
145,146,0.7
146,147,0.6
147,148,1.0
148,149,0.8
149,150,0.7
150,151,0.8
151,152,0.8
152,153,0.7
153,154,0.8
154,155,0.8
155,156,0.7
156,157,0.7
157,158,0.8
158,159,0.9
159,160,0.9
160,161,0.7
161,162,0.7
162,163,0.8
163,164,0.8
164,165,0.8
165,166,0.7
166,167,0.7
167,168,0.9
168,169,0.9
169,170,1.0
170,171,1.0
171,172,1.0
172,173,0.9
173,174,0.8
174,175,0.8
175,176,0.6
176,177,0.8
177,178,0.8
178,179,0.6
179,180,0.9
180,181,0.9
181,182,1.0
182,183,0.9
183,184,1.0
184,185,0.9
185,186,0.9
186,187,0.9
187,188,0.9
188,189,0.9
189,190,0.9
190,191,0.9
191,192,1.0
192,193,0.7
193,194,0.5
194,195,0.6
195,196,0.7
196,197,0.9
197,198,0.8
198,199,0.6
199,200,0.6
200,201,0.7
201,202,0.9
202,203,0.9
203,204,0.8
204,205,0.9
205,206,1.0
206,207,1.0
207,208,0.6
208,209,1.0
209,210,0.9
210,211,0.2
211,212,0.0
212,213,0.0
213,214,0.0
214,215,0.0
215,216,0.0
216,217,0.0
217,218,0.1
218,219,0.4
219,220,0.3
220,221,0.4
221,222,0.2
222,223,0.5
223,224,0.2
224,225,0.5
225,226,0.4
226,227,0.3
227,228,0.1
228,229,0.3
229,230,0.4
230,231,0.2
231,232,0.4
232,233,0.5
233,234,0.5
234,235,0.4
235,236,0.3
236,237,0.2
237,238,0.2
238,239,0.3
239,240,0.5
240,241,0.1
241,242,0.3
242,243,0.2
243,244,0.2
244,245,0.3
245,246,0.6
246,247,0.7
247,248,0.9
248,249,0.7
249,250,0.8
