,epochs,success_rate
0,1,0.0
1,2,0.0
2,3,0.0
3,4,0.0
4,5,0.0
5,6,0.1
6,7,0.0
7,8,0.0
8,9,0.0
9,10,0.0
10,11,0.0
11,12,0.0
12,13,0.0
13,14,0.0
14,15,0.2
15,16,0.2
16,17,0.1
17,18,0.1
18,19,0.2
19,20,0.0
20,21,0.3
21,22,0.3
22,23,0.6
23,24,0.4
24,25,0.5
25,26,0.4
26,27,0.6
27,28,0.5
28,29,0.3
29,30,0.7
30,31,0.6
31,32,0.8
32,33,1.0
33,34,0.9
34,35,0.7
35,36,0.8
36,37,1.0
37,38,0.9
38,39,0.8
39,40,1.0
40,41,1.0
41,42,0.9
42,43,1.0
43,44,0.9
44,45,0.8
45,46,0.9
46,47,0.9
47,48,0.7
48,49,0.8
49,50,0.9
50,51,1.0
51,52,1.0
52,53,1.0
53,54,0.9
54,55,1.0
55,56,1.0
56,57,0.9
57,58,1.0
58,59,0.8
59,60,0.9
60,61,1.0
61,62,0.9
62,63,0.9
63,64,0.8
64,65,0.8
65,66,0.9
66,67,1.0
67,68,1.0
68,69,1.0
69,70,1.0
70,71,0.8
71,72,0.8
72,73,1.0
73,74,0.8
74,75,1.0
75,76,0.7
76,77,0.7
77,78,1.0
78,79,0.9
79,80,0.9
80,81,0.9
81,82,0.9
82,83,1.0
83,84,0.9
84,85,0.8
85,86,0.9
86,87,1.0
87,88,0.9
88,89,1.0
89,90,0.8
90,91,0.8
91,92,0.5
92,93,0.6
93,94,0.7
94,95,0.9
95,96,0.5
96,97,0.6
97,98,0.7
98,99,0.6
99,100,0.6
100,101,1.0
101,102,0.9
102,103,0.7
103,104,0.7
104,105,0.8
105,106,0.9
106,107,0.8
107,108,0.8
108,109,1.0
109,110,0.8
110,111,0.7
111,112,1.0
112,113,1.0
113,114,0.7
114,115,0.6
115,116,0.7
116,117,0.7
117,118,0.8
118,119,0.6
119,120,0.6
120,121,0.8
121,122,0.5
122,123,0.3
123,124,0.7
124,125,0.7
125,126,0.9
126,127,0.9
127,128,1.0
128,129,0.8
129,130,0.8
130,131,0.9
131,132,0.9
132,133,0.9
133,134,0.7
134,135,0.7
135,136,0.9
136,137,1.0
137,138,0.9
138,139,0.9
139,140,0.7
140,141,0.8
141,142,0.9
142,143,0.8
143,144,1.0
144,145,0.5
145,146,1.0
146,147,0.8
147,148,0.9
148,149,0.7
149,150,0.8
150,151,0.9
151,152,0.7
152,153,0.7
153,154,0.9
154,155,0.9
155,156,1.0
156,157,0.8
157,158,0.9
158,159,1.0
159,160,0.9
160,161,0.7
161,162,0.7
162,163,1.0
163,164,0.9
164,165,0.8
165,166,0.8
166,167,0.9
167,168,1.0
168,169,0.7
169,170,0.8
170,171,0.9
171,172,0.9
172,173,1.0
173,174,0.9
174,175,1.0
175,176,0.9
176,177,0.7
177,178,1.0
178,179,0.9
179,180,0.8
180,181,0.7
181,182,0.7
182,183,0.8
183,184,0.8
184,185,0.9
185,186,1.0
186,187,1.0
187,188,0.9
188,189,0.9
189,190,0.9
190,191,1.0
191,192,0.7
192,193,1.0
193,194,1.0
194,195,1.0
195,196,1.0
196,197,1.0
197,198,0.9
198,199,1.0
199,200,0.9
200,201,0.9
201,202,0.8
202,203,1.0
203,204,0.9
204,205,0.9
205,206,0.8
206,207,0.6
207,208,0.5
208,209,0.9
209,210,1.0
210,211,0.8
211,212,0.6
212,213,0.7
213,214,0.9
214,215,0.7
215,216,0.9
216,217,0.7
217,218,0.7
218,219,0.7
219,220,0.8
220,221,1.0
221,222,1.0
222,223,0.8
223,224,0.9
224,225,0.7
225,226,0.7
226,227,0.7
227,228,0.8
228,229,0.7
229,230,1.0
230,231,0.9
231,232,0.9
232,233,0.8
233,234,0.9
234,235,0.8
235,236,0.7
236,237,0.8
237,238,0.9
238,239,0.8
239,240,0.7
240,241,0.7
241,242,0.7
242,243,0.7
243,244,0.5
244,245,0.7
245,246,0.5
246,247,0.4
247,248,0.8
248,249,0.5
249,250,0.5
