,epochs,success_rate
0,1,0.0
1,2,0.0
2,3,0.0
3,4,0.0
4,5,0.0
5,6,0.0
6,7,0.0
7,8,0.0
8,9,0.0
9,10,0.0
10,11,0.0
11,12,0.0
12,13,0.0
13,14,0.0
14,15,0.0
15,16,0.0
16,17,0.0
17,18,0.0
18,19,0.0
19,20,0.0
20,21,0.1
21,22,0.0
22,23,0.0
23,24,0.0
24,25,0.0
25,26,0.3
26,27,0.0
27,28,0.0
28,29,0.0
29,30,0.1
30,31,0.0
31,32,0.2
32,33,0.3
33,34,0.4
34,35,0.1
35,36,0.5
36,37,0.0
37,38,0.2
38,39,0.3
39,40,0.1
40,41,0.4
41,42,0.6
42,43,0.4
43,44,0.7
44,45,0.7
45,46,0.2
46,47,0.4
47,48,0.4
48,49,0.5
49,50,0.6
50,51,0.3
51,52,0.5
52,53,0.5
53,54,0.6
54,55,1.0
55,56,0.8
56,57,0.7
57,58,0.4
58,59,0.4
59,60,0.5
60,61,0.5
61,62,0.7
62,63,0.5
63,64,0.6
64,65,0.5
65,66,0.8
66,67,0.7
67,68,0.4
68,69,0.8
69,70,0.9
70,71,0.9
71,72,0.8
72,73,0.8
73,74,0.9
74,75,0.9
75,76,0.8
76,77,0.8
77,78,0.9
78,79,0.6
79,80,0.6
80,81,0.9
81,82,0.4
82,83,0.9
83,84,1.0
84,85,0.9
85,86,0.9
86,87,0.9
87,88,0.8
88,89,1.0
89,90,0.8
90,91,0.9
91,92,1.0
92,93,1.0
93,94,0.9
94,95,0.9
95,96,1.0
96,97,1.0
97,98,1.0
98,99,1.0
99,100,0.8
100,101,0.9
101,102,0.8
102,103,0.7
103,104,1.0
104,105,0.7
105,106,0.7
106,107,0.9
107,108,1.0
108,109,0.8
109,110,1.0
110,111,1.0
111,112,1.0
112,113,0.9
113,114,1.0
114,115,1.0
115,116,0.8
116,117,0.6
117,118,0.8
118,119,0.9
119,120,1.0
120,121,1.0
121,122,0.8
122,123,1.0
123,124,0.9
124,125,1.0
125,126,0.9
126,127,0.9
127,128,0.9
128,129,0.6
129,130,1.0
130,131,0.8
131,132,0.6
132,133,0.8
133,134,0.6
134,135,0.8
135,136,0.7
136,137,0.5
137,138,0.6
138,139,0.7
139,140,0.8
140,141,0.7
141,142,0.7
142,143,0.7
143,144,0.6
144,145,0.6
145,146,0.5
146,147,0.7
147,148,0.8
148,149,0.5
149,150,0.9
150,151,0.7
151,152,0.6
152,153,0.7
153,154,1.0
154,155,0.6
155,156,0.7
156,157,0.6
157,158,0.9
158,159,0.4
159,160,0.5
160,161,0.4
161,162,0.8
162,163,0.7
163,164,0.8
164,165,0.9
165,166,0.9
166,167,0.9
167,168,0.8
168,169,0.7
169,170,0.9
170,171,0.9
171,172,0.8
172,173,0.4
173,174,0.5
174,175,0.7
175,176,0.5
176,177,0.8
177,178,0.9
178,179,0.6
179,180,0.6
180,181,0.6
181,182,0.9
182,183,0.7
183,184,0.8
184,185,1.0
185,186,0.9
186,187,1.0
187,188,0.7
188,189,0.8
189,190,0.7
190,191,0.8
191,192,1.0
192,193,0.9
193,194,1.0
194,195,1.0
195,196,1.0
196,197,0.9
197,198,0.8
198,199,0.8
199,200,0.9
200,201,0.8
201,202,1.0
202,203,0.9
203,204,0.9
204,205,0.9
205,206,0.9
206,207,1.0
207,208,1.0
208,209,1.0
209,210,0.8
210,211,0.7
211,212,0.8
212,213,0.8
213,214,0.9
214,215,0.8
215,216,0.7
216,217,0.9
217,218,1.0
218,219,0.9
219,220,0.3
220,221,0.2
221,222,0.6
222,223,0.7
223,224,0.7
224,225,0.7
225,226,0.5
226,227,0.6
227,228,0.7
228,229,0.4
229,230,0.8
230,231,1.0
231,232,1.0
232,233,0.8
233,234,0.9
234,235,0.8
235,236,1.0
236,237,0.9
237,238,0.7
238,239,0.6
239,240,0.9
240,241,1.0
241,242,0.7
242,243,0.9
243,244,0.7
244,245,0.5
245,246,0.9
246,247,0.8
247,248,0.9
248,249,0.8
249,250,0.8
