,epochs,success_rate
0,1,0.0
1,2,0.0
2,3,0.0
3,4,0.0
4,5,0.0
5,6,0.0
6,7,0.0
7,8,0.0
8,9,0.0
9,10,0.0
10,11,0.0
11,12,0.0
12,13,0.0
13,14,0.0
14,15,0.2
15,16,0.1
16,17,0.1
17,18,0.0
18,19,0.0
19,20,0.1
20,21,0.0
21,22,0.3
22,23,0.3
23,24,0.4
24,25,0.2
25,26,0.5
26,27,0.4
27,28,0.5
28,29,0.3
29,30,0.7
30,31,0.7
31,32,0.7
32,33,1.0
33,34,1.0
34,35,0.9
35,36,0.7
36,37,0.8
37,38,0.7
38,39,1.0
39,40,0.9
40,41,0.9
41,42,0.7
42,43,1.0
43,44,1.0
44,45,0.8
45,46,0.9
46,47,1.0
47,48,0.8
48,49,0.9
49,50,1.0
50,51,1.0
51,52,1.0
52,53,1.0
53,54,1.0
54,55,0.9
55,56,1.0
56,57,1.0
57,58,1.0
58,59,1.0
59,60,1.0
60,61,1.0
61,62,0.8
62,63,0.8
63,64,1.0
64,65,1.0
65,66,0.9
66,67,1.0
67,68,1.0
68,69,1.0
69,70,0.8
70,71,0.7
71,72,1.0
72,73,0.7
73,74,0.8
74,75,0.9
75,76,1.0
76,77,0.9
77,78,0.9
78,79,1.0
79,80,0.9
80,81,0.7
81,82,0.8
82,83,0.9
83,84,0.8
84,85,1.0
85,86,0.8
86,87,0.8
87,88,0.6
88,89,0.8
89,90,0.8
90,91,0.9
91,92,1.0
92,93,1.0
93,94,0.8
94,95,0.8
95,96,0.9
96,97,1.0
97,98,0.5
98,99,0.8
99,100,0.9
100,101,0.8
101,102,0.7
102,103,0.9
103,104,0.7
104,105,0.8
105,106,0.7
106,107,0.9
107,108,0.7
108,109,0.9
109,110,0.8
110,111,0.9
111,112,0.8
112,113,0.8
113,114,1.0
114,115,1.0
115,116,1.0
116,117,0.9
117,118,1.0
118,119,0.9
119,120,0.9
120,121,0.9
121,122,1.0
122,123,0.8
123,124,0.9
124,125,0.9
125,126,1.0
126,127,1.0
127,128,0.8
128,129,1.0
129,130,1.0
130,131,0.7
131,132,0.8
132,133,0.9
133,134,0.9
134,135,1.0
135,136,1.0
136,137,1.0
137,138,1.0
138,139,1.0
139,140,0.9
140,141,1.0
141,142,0.9
142,143,0.9
143,144,0.9
144,145,1.0
145,146,0.9
146,147,0.9
147,148,1.0
148,149,0.9
149,150,0.9
150,151,0.9
151,152,1.0
152,153,0.9
153,154,1.0
154,155,0.8
155,156,0.7
156,157,0.9
157,158,1.0
158,159,0.7
159,160,0.7
160,161,0.6
161,162,0.8
162,163,0.8
163,164,1.0
164,165,1.0
165,166,0.9
166,167,0.8
167,168,0.4
168,169,1.0
169,170,0.9
170,171,0.8
171,172,0.9
172,173,0.9
173,174,0.9
174,175,1.0
175,176,1.0
176,177,1.0
177,178,1.0
178,179,1.0
179,180,1.0
180,181,0.9
181,182,1.0
182,183,1.0
183,184,1.0
184,185,0.9
185,186,1.0
186,187,0.9
187,188,1.0
188,189,1.0
189,190,0.9
190,191,0.9
191,192,1.0
192,193,0.9
193,194,1.0
194,195,0.8
195,196,0.9
196,197,1.0
197,198,0.9
198,199,0.7
199,200,1.0
200,201,1.0
201,202,0.8
202,203,0.8
203,204,0.9
204,205,1.0
205,206,0.7
206,207,1.0
207,208,1.0
208,209,0.9
209,210,0.9
210,211,1.0
211,212,0.7
212,213,0.8
213,214,0.9
214,215,0.8
215,216,0.9
216,217,0.9
217,218,0.5
218,219,0.8
219,220,1.0
220,221,0.9
221,222,0.9
222,223,0.9
223,224,0.9
224,225,0.9
225,226,0.8
226,227,0.9
227,228,0.9
228,229,0.9
229,230,1.0
230,231,0.8
231,232,0.8
232,233,1.0
233,234,0.9
234,235,0.9
235,236,0.9
236,237,0.7
237,238,0.8
238,239,0.7
239,240,0.7
240,241,1.0
241,242,0.9
242,243,1.0
243,244,0.5
244,245,0.9
245,246,1.0
246,247,0.6
247,248,0.9
248,249,0.7
249,250,0.8
