,epochs,success_rate
0,1,0.0
1,2,0.0
2,3,0.0
3,4,0.0
4,5,0.0
5,6,0.0
6,7,0.0
7,8,0.0
8,9,0.0
9,10,0.0
10,11,0.1
11,12,0.0
12,13,0.0
13,14,0.1
14,15,0.0
15,16,0.0
16,17,0.0
17,18,0.1
18,19,0.0
19,20,0.2
20,21,0.1
21,22,0.1
22,23,0.0
23,24,0.0
24,25,0.0
25,26,0.0
26,27,0.0
27,28,0.0
28,29,0.0
29,30,0.1
30,31,0.2
31,32,0.1
32,33,0.2
33,34,0.3
34,35,0.0
35,36,0.3
36,37,0.0
37,38,0.2
38,39,0.3
39,40,0.3
40,41,0.1
41,42,0.1
42,43,0.3
43,44,0.2
44,45,0.4
45,46,0.3
46,47,0.1
47,48,0.2
48,49,0.2
49,50,0.4
50,51,0.3
51,52,0.4
52,53,0.4
53,54,0.6
54,55,0.2
55,56,0.3
56,57,0.4
57,58,0.6
58,59,0.4
59,60,0.3
60,61,0.3
61,62,0.3
62,63,0.4
63,64,0.4
64,65,0.2
65,66,0.8
66,67,0.3
67,68,0.3
68,69,0.6
69,70,0.6
70,71,0.6
71,72,0.7
72,73,0.9
73,74,0.6
74,75,0.9
75,76,0.8
76,77,0.9
77,78,0.6
78,79,0.6
79,80,0.9
80,81,0.7
81,82,0.5
82,83,0.9
83,84,0.7
84,85,0.7
85,86,0.9
86,87,0.8
87,88,1.0
88,89,0.8
89,90,0.8
90,91,0.9
91,92,1.0
92,93,0.9
93,94,0.7
94,95,0.9
95,96,0.8
96,97,1.0
97,98,0.7
98,99,0.8
99,100,0.8
100,101,0.5
101,102,1.0
102,103,0.9
103,104,0.7
104,105,0.6
105,106,0.5
106,107,0.4
107,108,0.7
108,109,0.8
109,110,0.9
110,111,1.0
111,112,0.7
112,113,0.6
113,114,0.9
114,115,0.8
115,116,0.7
116,117,0.9
117,118,0.9
118,119,0.8
119,120,0.9
120,121,0.8
121,122,1.0
122,123,1.0
123,124,0.8
124,125,0.7
125,126,0.9
126,127,0.9
127,128,1.0
128,129,1.0
129,130,0.7
130,131,0.7
131,132,0.8
132,133,0.7
133,134,1.0
134,135,0.8
135,136,0.5
136,137,0.2
137,138,0.7
138,139,0.7
139,140,0.6
140,141,0.6
141,142,0.9
142,143,0.9
143,144,0.9
144,145,1.0
145,146,0.8
146,147,0.7
147,148,0.7
148,149,0.6
149,150,0.5
150,151,0.5
151,152,0.8
152,153,0.7
153,154,0.9
154,155,0.7
155,156,1.0
156,157,0.9
157,158,1.0
158,159,1.0
159,160,0.9
160,161,0.8
161,162,0.3
162,163,0.5
163,164,0.9
164,165,0.8
165,166,0.8
166,167,0.9
167,168,1.0
168,169,0.7
169,170,0.8
170,171,0.9
171,172,0.8
172,173,0.9
173,174,1.0
174,175,0.9
175,176,0.9
176,177,1.0
177,178,0.7
178,179,0.8
179,180,0.8
180,181,0.8
181,182,0.8
182,183,0.8
183,184,1.0
184,185,0.9
185,186,1.0
186,187,0.8
187,188,0.5
188,189,0.8
189,190,0.8
190,191,0.8
191,192,1.0
192,193,0.6
193,194,0.9
194,195,1.0
195,196,0.9
196,197,1.0
197,198,1.0
198,199,0.9
199,200,1.0
200,201,1.0
201,202,0.7
202,203,0.9
203,204,0.9
204,205,0.9
205,206,0.8
206,207,0.8
207,208,0.9
208,209,0.9
209,210,0.9
210,211,0.9
211,212,1.0
212,213,1.0
213,214,1.0
214,215,0.8
215,216,1.0
216,217,0.8
217,218,0.8
218,219,0.9
219,220,0.3
220,221,1.0
221,222,0.7
222,223,0.8
223,224,0.6
224,225,0.6
225,226,0.7
226,227,0.7
227,228,0.9
228,229,0.8
229,230,0.4
230,231,0.9
231,232,0.6
232,233,0.8
233,234,0.5
234,235,0.8
235,236,0.5
236,237,1.0
237,238,0.7
238,239,0.5
239,240,0.8
240,241,0.9
241,242,0.4
242,243,0.9
243,244,0.8
244,245,0.8
245,246,0.8
246,247,0.9
247,248,1.0
248,249,1.0
249,250,1.0
