,epochs,success_rate
0,1,0.0
1,2,0.0
2,3,0.0
3,4,0.0
4,5,0.0
5,6,0.0
6,7,0.0
7,8,0.0
8,9,0.0
9,10,0.0
10,11,0.0
11,12,0.0
12,13,0.0
13,14,0.0
14,15,0.1
15,16,0.2
16,17,0.0
17,18,0.2
18,19,0.2
19,20,0.4
20,21,0.3
21,22,0.1
22,23,0.3
23,24,0.6
24,25,0.4
25,26,0.7
26,27,0.8
27,28,0.5
28,29,0.7
29,30,0.7
30,31,0.8
31,32,0.8
32,33,0.9
33,34,0.8
34,35,0.9
35,36,1.0
36,37,0.7
37,38,0.6
38,39,0.3
39,40,0.4
40,41,0.5
41,42,0.4
42,43,0.5
43,44,0.6
44,45,0.2
45,46,0.3
46,47,0.4
47,48,0.5
48,49,0.5
49,50,0.7
50,51,0.7
51,52,0.9
52,53,0.7
53,54,0.5
54,55,0.5
55,56,0.6
56,57,0.4
57,58,0.9
58,59,0.7
59,60,0.9
60,61,0.4
61,62,0.7
62,63,0.5
63,64,0.5
64,65,0.3
65,66,0.5
66,67,0.7
67,68,0.6
68,69,0.4
69,70,0.3
70,71,0.8
71,72,0.2
72,73,1.0
73,74,0.9
74,75,0.6
75,76,0.8
76,77,0.6
77,78,0.8
78,79,0.9
79,80,0.6
80,81,0.7
81,82,0.8
82,83,0.5
83,84,0.6
84,85,0.8
85,86,0.7
86,87,0.8
87,88,0.7
88,89,0.6
89,90,0.8
90,91,0.7
91,92,0.7
92,93,0.6
93,94,0.7
94,95,0.7
95,96,0.9
96,97,0.4
97,98,0.7
98,99,0.3
99,100,0.6
100,101,0.5
101,102,0.3
102,103,1.0
103,104,0.6
104,105,1.0
105,106,0.8
106,107,0.8
107,108,0.7
108,109,0.6
109,110,0.7
110,111,0.8
111,112,0.8
112,113,0.5
113,114,0.8
114,115,1.0
115,116,0.8
116,117,0.7
117,118,0.8
118,119,0.7
119,120,0.6
120,121,0.7
121,122,0.7
122,123,0.6
123,124,0.1
124,125,0.4
125,126,0.7
126,127,0.6
127,128,0.7
128,129,0.8
129,130,0.9
130,131,0.5
131,132,0.6
132,133,0.4
133,134,0.4
134,135,0.5
135,136,0.5
136,137,0.4
137,138,0.9
138,139,0.8
139,140,0.7
140,141,1.0
141,142,0.5
142,143,1.0
143,144,0.8
144,145,0.7
145,146,0.7
146,147,1.0
147,148,0.8
148,149,0.8
149,150,0.6
150,151,0.7
151,152,0.7
152,153,0.7
153,154,0.7
154,155,0.6
155,156,0.6
156,157,0.9
157,158,0.6
158,159,0.8
159,160,0.8
160,161,0.7
161,162,0.5
162,163,0.7
163,164,0.8
164,165,0.7
165,166,0.7
166,167,0.2
167,168,0.3
168,169,0.3
169,170,0.4
170,171,0.4
171,172,0.8
172,173,0.0
173,174,0.6
174,175,0.3
175,176,0.4
176,177,0.3
177,178,0.4
178,179,0.2
179,180,0.7
180,181,0.6
181,182,0.6
182,183,0.4
183,184,0.3
184,185,0.4
185,186,0.3
186,187,0.4
187,188,0.4
188,189,0.5
189,190,0.6
190,191,0.7
191,192,0.7
192,193,0.9
193,194,0.8
194,195,0.8
195,196,0.7
196,197,0.9
197,198,0.6
198,199,0.8
199,200,0.8
200,201,0.9
201,202,0.8
202,203,0.7
203,204,0.9
204,205,0.7
205,206,0.6
206,207,0.7
207,208,0.8
208,209,0.4
209,210,0.8
210,211,0.7
211,212,0.2
212,213,0.6
213,214,0.4
214,215,0.3
215,216,0.3
216,217,0.4
217,218,0.5
218,219,0.3
219,220,0.7
220,221,0.5
221,222,0.5
222,223,0.4
223,224,0.3
224,225,0.6
225,226,0.4
226,227,0.6
227,228,0.5
228,229,0.8
229,230,0.8
230,231,1.0
231,232,0.6
232,233,0.8
233,234,0.7
234,235,0.4
235,236,0.3
236,237,0.4
237,238,0.3
238,239,0.2
239,240,0.4
240,241,0.1
241,242,0.3
242,243,0.2
243,244,0.3
244,245,0.3
245,246,0.2
246,247,0.6
247,248,0.4
248,249,0.4
249,250,0.4
