,epochs,success_rate
0,1,0.0
1,2,0.0
2,3,0.0
3,4,0.0
4,5,0.0
5,6,0.0
6,7,0.0
7,8,0.0
8,9,0.0
9,10,0.0
10,11,0.0
11,12,0.0
12,13,0.0
13,14,0.0
14,15,0.0
15,16,0.1
16,17,0.1
17,18,0.1
18,19,0.2
19,20,0.1
20,21,0.3
21,22,0.2
22,23,0.3
23,24,0.1
24,25,0.2
25,26,0.3
26,27,0.3
27,28,0.3
28,29,0.4
29,30,0.3
30,31,0.2
31,32,0.5
32,33,0.5
33,34,0.5
34,35,0.6
35,36,0.5
36,37,0.4
37,38,0.7
38,39,0.5
39,40,0.5
40,41,0.5
41,42,0.5
42,43,0.5
43,44,0.6
44,45,0.2
45,46,0.5
46,47,0.7
47,48,0.5
48,49,0.6
49,50,0.7
50,51,0.7
51,52,0.3
52,53,0.6
53,54,0.5
54,55,0.7
55,56,0.6
56,57,0.6
57,58,0.8
58,59,0.6
59,60,0.9
60,61,0.6
61,62,0.6
62,63,0.5
63,64,0.4
64,65,0.7
65,66,0.9
66,67,0.5
67,68,0.4
68,69,0.5
69,70,0.8
70,71,0.8
71,72,0.7
72,73,0.7
73,74,0.7
74,75,0.7
75,76,0.8
76,77,0.9
77,78,0.8
78,79,0.9
79,80,0.7
80,81,0.4
81,82,0.6
82,83,0.7
83,84,0.4
84,85,0.7
85,86,0.8
86,87,0.9
87,88,0.6
88,89,0.6
89,90,0.6
90,91,0.4
91,92,0.8
92,93,0.6
93,94,0.7
94,95,0.8
95,96,0.5
96,97,0.7
97,98,0.8
98,99,0.9
99,100,0.5
100,101,0.8
101,102,1.0
102,103,0.6
103,104,0.7
104,105,0.8
105,106,0.8
106,107,0.7
107,108,0.7
108,109,0.2
109,110,0.6
110,111,0.9
111,112,0.4
112,113,1.0
113,114,0.6
114,115,0.7
115,116,0.5
116,117,0.8
117,118,0.8
118,119,0.5
119,120,0.6
120,121,0.3
121,122,0.5
122,123,0.9
123,124,0.4
124,125,0.7
125,126,0.5
126,127,1.0
127,128,0.6
128,129,0.4
129,130,0.4
130,131,0.7
131,132,0.7
132,133,0.8
133,134,0.8
134,135,0.5
135,136,0.5
136,137,0.8
137,138,1.0
138,139,0.9
139,140,0.5
140,141,0.7
141,142,0.6
142,143,0.6
143,144,0.9
144,145,0.3
145,146,0.5
146,147,0.7
147,148,0.4
148,149,0.6
149,150,0.7
150,151,0.7
151,152,0.7
152,153,0.9
153,154,0.8
154,155,0.5
155,156,0.8
156,157,0.8
157,158,0.7
158,159,0.5
159,160,0.8
160,161,0.8
161,162,0.9
162,163,0.8
163,164,0.6
164,165,0.7
165,166,0.8
166,167,0.8
167,168,0.9
168,169,0.9
169,170,0.7
170,171,0.9
171,172,1.0
172,173,0.8
173,174,0.8
174,175,0.5
175,176,0.6
176,177,0.9
177,178,0.8
178,179,0.9
179,180,0.8
180,181,0.8
181,182,0.9
182,183,1.0
183,184,0.8
184,185,0.3
185,186,0.4
186,187,0.8
187,188,1.0
188,189,0.3
189,190,0.4
190,191,0.4
191,192,0.7
192,193,0.7
193,194,0.7
194,195,0.5
195,196,0.9
196,197,0.8
197,198,1.0
198,199,1.0
199,200,0.6
200,201,0.8
201,202,1.0
202,203,1.0
203,204,1.0
204,205,0.8
205,206,0.8
206,207,0.6
207,208,0.5
208,209,0.6
209,210,0.9
210,211,0.5
211,212,0.3
212,213,0.8
213,214,0.7
214,215,0.7
215,216,0.7
216,217,0.9
217,218,0.8
218,219,0.5
219,220,0.4
220,221,0.8
221,222,0.4
222,223,0.2
223,224,0.5
224,225,0.3
225,226,0.4
226,227,0.5
227,228,0.2
228,229,0.2
229,230,0.3
230,231,0.2
231,232,0.2
232,233,0.4
233,234,0.6
234,235,0.4
235,236,0.2
236,237,0.5
237,238,0.4
238,239,0.4
239,240,0.3
240,241,0.7
241,242,0.7
242,243,0.7
243,244,0.8
244,245,0.8
245,246,0.5
246,247,0.6
247,248,0.5
248,249,0.5
249,250,0.6
