,epochs,success_rate
0,1,0.0
1,2,0.0
2,3,0.0
3,4,0.0
4,5,0.0
5,6,0.0
6,7,0.0
7,8,0.0
8,9,0.0
9,10,0.0
10,11,0.0
11,12,0.0
12,13,0.1
13,14,0.0
14,15,0.0
15,16,0.4
16,17,0.5
17,18,0.7
18,19,0.5
19,20,0.4
20,21,0.7
21,22,0.6
22,23,0.4
23,24,0.2
24,25,0.5
25,26,0.7
26,27,0.8
27,28,0.8
28,29,0.7
29,30,0.9
30,31,0.9
31,32,0.8
32,33,0.9
33,34,0.9
34,35,0.8
35,36,1.0
36,37,0.8
37,38,1.0
38,39,0.9
39,40,0.8
40,41,0.9
41,42,1.0
42,43,0.7
43,44,0.9
44,45,0.8
45,46,1.0
46,47,0.9
47,48,1.0
48,49,0.7
49,50,0.9
50,51,0.9
51,52,0.8
52,53,0.9
53,54,1.0
54,55,0.8
55,56,1.0
56,57,0.9
57,58,1.0
58,59,0.7
59,60,0.9
60,61,1.0
61,62,0.6
62,63,0.7
63,64,0.8
64,65,0.9
65,66,0.7
66,67,1.0
67,68,1.0
68,69,0.8
69,70,1.0
70,71,0.9
71,72,0.9
72,73,1.0
73,74,0.8
74,75,1.0
75,76,0.8
76,77,0.7
77,78,0.9
78,79,0.6
79,80,0.8
80,81,0.3
81,82,0.7
82,83,0.5
83,84,0.4
84,85,0.3
85,86,0.6
86,87,0.6
87,88,0.6
88,89,0.6
89,90,0.6
90,91,0.6
91,92,0.8
92,93,0.6
93,94,0.8
94,95,0.8
95,96,1.0
96,97,1.0
97,98,0.8
98,99,0.8
99,100,0.9
100,101,0.7
101,102,0.7
102,103,0.8
103,104,0.9
104,105,0.8
105,106,1.0
106,107,0.8
107,108,1.0
108,109,1.0
109,110,0.9
110,111,0.9
111,112,0.9
112,113,0.9
113,114,0.9
114,115,1.0
115,116,0.9
116,117,0.9
117,118,1.0
118,119,1.0
119,120,0.9
120,121,0.8
121,122,1.0
122,123,0.9
123,124,0.8
124,125,0.9
125,126,0.8
126,127,0.9
127,128,0.9
128,129,1.0
129,130,0.9
130,131,0.9
131,132,1.0
132,133,0.9
133,134,0.9
134,135,1.0
135,136,0.7
136,137,1.0
137,138,0.9
138,139,1.0
139,140,0.8
140,141,0.9
141,142,0.8
142,143,1.0
143,144,0.8
144,145,0.9
145,146,0.7
146,147,0.8
147,148,1.0
148,149,1.0
149,150,0.6
150,151,0.8
151,152,0.8
152,153,0.3
153,154,0.9
154,155,0.7
155,156,1.0
156,157,0.8
157,158,0.7
158,159,0.6
159,160,0.6
160,161,0.8
161,162,0.8
162,163,0.9
163,164,0.9
164,165,0.8
165,166,0.7
166,167,1.0
167,168,0.9
168,169,0.8
169,170,0.7
170,171,0.6
171,172,1.0
172,173,0.9
173,174,0.9
174,175,0.8
175,176,0.8
176,177,0.6
177,178,0.8
178,179,0.6
179,180,0.8
180,181,0.5
181,182,0.6
182,183,0.8
183,184,0.7
184,185,0.8
185,186,0.8
186,187,0.6
187,188,0.9
188,189,0.8
189,190,0.9
190,191,1.0
191,192,0.7
192,193,1.0
193,194,1.0
194,195,1.0
195,196,0.9
196,197,0.6
197,198,0.9
198,199,0.9
199,200,0.7
200,201,1.0
201,202,1.0
202,203,1.0
203,204,1.0
204,205,1.0
205,206,0.7
206,207,0.9
207,208,0.9
208,209,0.8
209,210,0.8
210,211,1.0
211,212,0.8
212,213,0.7
213,214,0.9
214,215,1.0
215,216,0.7
216,217,0.8
217,218,1.0
218,219,0.9
219,220,1.0
220,221,1.0
221,222,1.0
222,223,0.8
223,224,0.9
224,225,0.8
225,226,0.8
226,227,0.8
227,228,0.8
228,229,0.5
229,230,0.5
230,231,0.7
231,232,0.5
232,233,0.4
233,234,0.5
234,235,0.7
235,236,0.7
236,237,0.6
237,238,0.9
238,239,0.6
239,240,1.0
240,241,0.7
241,242,0.8
242,243,0.8
243,244,0.8
244,245,0.9
245,246,0.6
246,247,0.4
247,248,0.4
248,249,0.8
249,250,0.3
