,epochs,success_rate
0,1,0.0
1,2,0.0
2,3,0.0
3,4,0.0
4,5,0.0
5,6,0.0
6,7,0.0
7,8,0.0
8,9,0.0
9,10,0.0
10,11,0.0
11,12,0.0
12,13,0.0
13,14,0.0
14,15,0.0
15,16,0.0
16,17,0.3
17,18,0.1
18,19,0.2
19,20,0.2
20,21,0.1
21,22,0.3
22,23,0.2
23,24,0.5
24,25,0.7
25,26,0.4
26,27,0.6
27,28,0.2
28,29,0.5
29,30,0.2
30,31,0.4
31,32,0.3
32,33,0.4
33,34,0.5
34,35,0.2
35,36,0.7
36,37,0.6
37,38,0.8
38,39,0.9
39,40,0.5
40,41,0.8
41,42,0.5
42,43,0.8
43,44,0.2
44,45,0.8
45,46,0.4
46,47,0.7
47,48,0.4
48,49,0.6
49,50,0.7
50,51,0.4
51,52,0.7
52,53,0.7
53,54,0.8
54,55,0.6
55,56,0.6
56,57,0.9
57,58,0.6
58,59,0.8
59,60,0.4
60,61,0.9
61,62,0.9
62,63,0.6
63,64,0.9
64,65,0.9
65,66,0.9
66,67,0.9
67,68,0.8
68,69,0.7
69,70,1.0
70,71,0.8
71,72,0.9
72,73,0.7
73,74,0.7
74,75,0.7
75,76,0.5
76,77,0.7
77,78,0.7
78,79,0.8
79,80,0.8
80,81,0.7
81,82,0.6
82,83,0.9
83,84,0.6
84,85,0.9
85,86,0.7
86,87,0.4
87,88,0.7
88,89,0.7
89,90,0.5
90,91,0.6
91,92,0.6
92,93,0.2
93,94,0.6
94,95,0.6
95,96,0.9
96,97,0.6
97,98,0.9
98,99,0.6
99,100,0.6
100,101,0.8
101,102,0.7
102,103,0.9
103,104,0.9
104,105,0.6
105,106,0.8
106,107,0.7
107,108,0.7
108,109,0.9
109,110,0.9
110,111,0.4
111,112,0.8
112,113,0.6
113,114,0.8
114,115,0.9
115,116,0.6
116,117,0.7
117,118,0.8
118,119,0.6
119,120,0.7
120,121,0.5
121,122,0.9
122,123,0.8
123,124,0.7
124,125,0.7
125,126,0.4
126,127,0.5
127,128,0.4
128,129,0.7
129,130,0.7
130,131,0.6
131,132,0.8
132,133,0.8
133,134,0.7
134,135,0.7
135,136,0.6
136,137,0.6
137,138,0.8
138,139,0.6
139,140,0.6
140,141,0.5
141,142,0.8
142,143,0.7
143,144,0.4
144,145,0.8
145,146,0.7
146,147,0.6
147,148,0.5
148,149,0.4
149,150,0.6
150,151,0.6
151,152,0.8
152,153,0.6
153,154,0.4
154,155,0.8
155,156,0.6
156,157,0.7
157,158,0.7
158,159,0.6
159,160,0.5
160,161,0.4
161,162,0.7
162,163,0.8
163,164,0.6
164,165,0.5
165,166,0.8
166,167,0.5
167,168,0.6
168,169,0.5
169,170,0.8
170,171,0.6
171,172,0.5
172,173,0.5
173,174,0.7
174,175,0.5
175,176,0.8
176,177,0.9
177,178,0.5
178,179,0.5
179,180,0.6
180,181,0.8
181,182,0.9
182,183,0.8
183,184,0.7
184,185,0.7
185,186,0.7
186,187,0.7
187,188,0.9
188,189,0.8
189,190,0.6
190,191,0.7
191,192,0.9
192,193,0.8
193,194,0.5
194,195,0.8
195,196,0.8
196,197,0.4
197,198,0.7
198,199,0.8
199,200,0.6
200,201,0.8
201,202,0.8
202,203,0.6
203,204,0.3
204,205,0.7
205,206,0.7
206,207,0.9
207,208,0.9
208,209,0.4
209,210,0.3
210,211,0.6
211,212,0.5
212,213,0.3
213,214,0.2
214,215,0.7
215,216,0.5
216,217,0.7
217,218,0.3
218,219,0.7
219,220,0.7
220,221,0.5
221,222,0.4
222,223,0.6
223,224,0.6
224,225,0.4
225,226,0.8
226,227,0.8
227,228,0.7
228,229,0.5
229,230,0.3
230,231,0.4
231,232,0.3
232,233,0.6
233,234,0.6
234,235,0.6
235,236,0.8
236,237,0.8
237,238,0.6
238,239,0.5
239,240,0.1
240,241,0.6
241,242,0.3
242,243,0.5
243,244,0.6
244,245,0.4
245,246,0.3
246,247,0.2
247,248,0.3
248,249,0.3
249,250,0.1
