,epochs,success_rate
0,1,0.0
1,2,0.0
2,3,0.0
3,4,0.0
4,5,0.0
5,6,0.0
6,7,0.0
7,8,0.0
8,9,0.1
9,10,0.0
10,11,0.0
11,12,0.0
12,13,0.0
13,14,0.4
14,15,0.4
15,16,0.3
16,17,0.1
17,18,0.4
18,19,0.2
19,20,0.1
20,21,0.3
21,22,0.2
22,23,0.2
23,24,0.3
24,25,0.5
25,26,0.4
26,27,0.8
27,28,0.5
28,29,0.5
29,30,0.7
30,31,0.6
31,32,0.6
32,33,0.7
33,34,0.5
34,35,0.6
35,36,0.7
36,37,0.8
37,38,0.7
38,39,0.7
39,40,0.9
40,41,0.9
41,42,0.8
42,43,0.8
43,44,1.0
44,45,0.9
45,46,0.8
46,47,0.8
47,48,0.9
48,49,0.8
49,50,0.9
50,51,0.9
51,52,1.0
52,53,0.8
53,54,0.9
54,55,1.0
55,56,0.9
56,57,0.8
57,58,0.9
58,59,0.8
59,60,0.8
60,61,0.8
61,62,0.9
62,63,0.9
63,64,1.0
64,65,0.9
65,66,1.0
66,67,0.9
67,68,0.9
68,69,0.9
69,70,1.0
70,71,0.8
71,72,1.0
72,73,0.8
73,74,0.9
74,75,1.0
75,76,1.0
76,77,0.9
77,78,0.9
78,79,0.9
79,80,0.9
80,81,0.9
81,82,0.9
82,83,0.8
83,84,1.0
84,85,1.0
85,86,1.0
86,87,0.9
87,88,1.0
88,89,1.0
89,90,1.0
90,91,1.0
91,92,1.0
92,93,0.9
93,94,0.8
94,95,1.0
95,96,0.9
96,97,1.0
97,98,1.0
98,99,1.0
99,100,0.8
100,101,0.7
101,102,0.8
102,103,0.6
103,104,0.8
104,105,1.0
105,106,0.9
106,107,0.9
107,108,0.8
108,109,0.8
109,110,0.9
110,111,1.0
111,112,0.9
112,113,0.7
113,114,0.9
114,115,0.9
115,116,0.9
116,117,0.7
117,118,0.9
118,119,0.9
119,120,0.8
120,121,1.0
121,122,0.8
122,123,1.0
123,124,0.7
124,125,0.9
125,126,0.4
126,127,0.9
127,128,1.0
128,129,0.8
129,130,0.5
130,131,0.7
131,132,0.4
132,133,0.5
133,134,0.5
134,135,0.7
135,136,0.7
136,137,0.6
137,138,0.9
138,139,0.7
139,140,0.6
140,141,1.0
141,142,0.8
142,143,1.0
143,144,1.0
144,145,0.8
145,146,0.8
146,147,1.0
147,148,0.9
148,149,0.9
149,150,0.7
150,151,0.8
151,152,0.7
152,153,0.7
153,154,0.8
154,155,1.0
155,156,0.9
156,157,0.8
157,158,0.8
158,159,0.9
159,160,0.8
160,161,0.7
161,162,1.0
162,163,0.9
163,164,0.9
164,165,0.7
165,166,0.8
166,167,0.8
167,168,1.0
168,169,1.0
169,170,0.8
170,171,0.9
171,172,0.8
172,173,1.0
173,174,0.9
174,175,0.7
175,176,0.9
176,177,0.8
177,178,0.7
178,179,0.9
179,180,0.7
180,181,0.9
181,182,0.9
182,183,1.0
183,184,0.8
184,185,0.8
185,186,0.9
186,187,0.9
187,188,0.6
188,189,0.8
189,190,0.7
190,191,0.8
191,192,0.7
192,193,1.0
193,194,0.9
194,195,0.9
195,196,0.8
196,197,0.8
197,198,0.8
198,199,0.8
199,200,0.6
200,201,0.8
201,202,0.9
202,203,0.8
203,204,0.9
204,205,1.0
205,206,0.9
206,207,0.8
207,208,0.9
208,209,0.8
209,210,1.0
210,211,0.8
211,212,0.7
212,213,0.8
213,214,0.7
214,215,0.9
215,216,1.0
216,217,0.9
217,218,1.0
218,219,0.8
219,220,0.7
220,221,0.9
221,222,0.7
222,223,0.9
223,224,1.0
224,225,0.9
225,226,0.8
226,227,1.0
227,228,0.7
228,229,0.6
229,230,0.7
230,231,0.4
231,232,0.8
232,233,0.8
233,234,1.0
234,235,0.9
235,236,0.9
236,237,0.9
237,238,1.0
238,239,1.0
239,240,1.0
240,241,0.9
241,242,0.8
242,243,1.0
243,244,1.0
244,245,1.0
245,246,0.8
246,247,0.8
247,248,0.7
248,249,0.9
249,250,0.8
