,epochs,success_rate
0,1,0.0
1,2,0.0
2,3,0.0
3,4,0.0
4,5,0.0
5,6,0.0
6,7,0.0
7,8,0.0
8,9,0.0
9,10,0.0
10,11,0.0
11,12,0.0
12,13,0.0
13,14,0.0
14,15,0.0
15,16,0.0
16,17,0.0
17,18,0.1
18,19,0.0
19,20,0.0
20,21,0.0
21,22,0.4
22,23,0.1
23,24,0.6
24,25,0.3
25,26,0.3
26,27,0.2
27,28,0.3
28,29,0.4
29,30,0.5
30,31,0.7
31,32,0.2
32,33,0.6
33,34,0.3
34,35,0.5
35,36,0.5
36,37,0.4
37,38,0.3
38,39,0.2
39,40,0.4
40,41,0.7
41,42,0.7
42,43,0.7
43,44,0.5
44,45,0.7
45,46,0.6
46,47,0.5
47,48,0.6
48,49,0.6
49,50,0.8
50,51,0.6
51,52,0.7
52,53,0.8
53,54,0.8
54,55,0.9
55,56,0.8
56,57,0.5
57,58,0.4
58,59,0.7
59,60,0.6
60,61,0.8
61,62,0.5
62,63,0.6
63,64,0.7
64,65,0.6
65,66,0.4
66,67,0.7
67,68,0.8
68,69,0.8
69,70,0.7
70,71,0.8
71,72,0.9
72,73,0.6
73,74,0.8
74,75,1.0
75,76,1.0
76,77,0.8
77,78,0.8
78,79,0.8
79,80,0.6
80,81,0.6
81,82,0.6
82,83,0.3
83,84,0.3
84,85,0.2
85,86,0.5
86,87,0.7
87,88,0.9
88,89,0.5
89,90,0.7
90,91,0.5
91,92,0.4
92,93,0.6
93,94,0.7
94,95,0.7
95,96,0.8
96,97,0.7
97,98,0.6
98,99,0.8
99,100,0.7
100,101,0.5
101,102,0.6
102,103,0.8
103,104,0.9
104,105,0.7
105,106,0.6
106,107,0.9
107,108,0.6
108,109,0.9
109,110,0.5
110,111,0.6
111,112,0.7
112,113,0.5
113,114,0.5
114,115,0.8
115,116,0.7
116,117,0.7
117,118,0.6
118,119,0.8
119,120,0.5
120,121,0.5
121,122,0.9
122,123,0.8
123,124,0.9
124,125,0.8
125,126,0.4
126,127,0.7
127,128,0.7
128,129,0.8
129,130,0.8
130,131,0.8
131,132,0.8
132,133,0.7
133,134,0.6
134,135,0.9
135,136,0.6
136,137,0.8
137,138,0.8
138,139,0.8
139,140,0.8
140,141,0.9
141,142,0.9
142,143,0.8
143,144,0.5
144,145,0.9
145,146,0.5
146,147,0.9
147,148,0.7
148,149,0.3
149,150,0.6
150,151,0.4
151,152,0.9
152,153,0.5
153,154,0.9
154,155,0.8
155,156,0.5
156,157,0.7
157,158,0.9
158,159,0.6
159,160,0.7
160,161,0.8
161,162,0.8
162,163,0.6
163,164,0.6
164,165,0.6
165,166,0.8
166,167,0.6
167,168,0.5
168,169,0.6
169,170,0.6
170,171,0.7
171,172,0.6
172,173,0.4
173,174,0.7
174,175,0.7
175,176,0.8
176,177,0.5
177,178,0.6
178,179,0.8
179,180,0.7
180,181,0.9
181,182,0.7
182,183,0.8
183,184,0.6
184,185,0.6
185,186,0.6
186,187,0.5
187,188,0.6
188,189,0.6
189,190,0.4
190,191,0.6
191,192,0.5
192,193,0.5
193,194,0.6
194,195,0.4
195,196,0.4
196,197,0.4
197,198,0.7
198,199,0.6
199,200,0.6
200,201,0.6
201,202,0.2
202,203,0.4
203,204,0.4
204,205,0.6
205,206,0.9
206,207,0.6
207,208,0.4
208,209,0.4
209,210,0.5
210,211,0.2
211,212,0.3
212,213,0.5
213,214,0.1
214,215,0.3
215,216,0.4
216,217,0.5
217,218,0.8
218,219,0.6
219,220,0.6
220,221,0.2
221,222,0.5
222,223,0.7
223,224,0.6
224,225,0.1
225,226,0.3
226,227,0.4
227,228,0.1
228,229,0.2
229,230,0.0
230,231,0.3
231,232,0.8
232,233,0.4
233,234,0.6
234,235,0.8
235,236,0.6
236,237,0.5
237,238,0.6
238,239,0.4
239,240,0.4
240,241,0.4
241,242,0.4
242,243,0.5
243,244,0.8
244,245,0.4
245,246,0.6
246,247,0.4
247,248,0.5
248,249,0.9
249,250,0.8
