,epochs,success_rate
0,1,0.0
1,2,0.0
2,3,0.0
3,4,0.0
4,5,0.1
5,6,0.0
6,7,0.0
7,8,0.0
8,9,0.0
9,10,0.0
10,11,0.0
11,12,0.1
12,13,0.1
13,14,0.3
14,15,0.1
15,16,0.1
16,17,0.0
17,18,0.1
18,19,0.2
19,20,0.1
20,21,0.2
21,22,0.6
22,23,0.2
23,24,0.2
24,25,0.5
25,26,0.3
26,27,0.5
27,28,0.4
28,29,0.6
29,30,0.7
30,31,0.8
31,32,0.7
32,33,0.7
33,34,0.7
34,35,0.5
35,36,0.7
36,37,0.8
37,38,0.5
38,39,0.5
39,40,0.6
40,41,0.6
41,42,0.3
42,43,0.4
43,44,0.5
44,45,0.6
45,46,0.4
46,47,0.6
47,48,0.5
48,49,0.6
49,50,0.3
50,51,0.8
51,52,0.9
52,53,0.6
53,54,0.8
54,55,0.4
55,56,0.5
56,57,0.7
57,58,0.3
58,59,0.7
59,60,0.5
60,61,0.7
61,62,0.4
62,63,0.6
63,64,0.7
64,65,0.5
65,66,0.6
66,67,0.5
67,68,0.7
68,69,0.6
69,70,0.6
70,71,0.5
71,72,0.6
72,73,0.4
73,74,0.5
74,75,0.7
75,76,0.4
76,77,0.4
77,78,0.5
78,79,0.7
79,80,0.7
80,81,0.6
81,82,0.2
82,83,0.6
83,84,0.6
84,85,0.4
85,86,0.5
86,87,0.6
87,88,0.7
88,89,0.8
89,90,0.4
90,91,0.6
91,92,0.6
92,93,0.5
93,94,0.6
94,95,0.4
95,96,0.8
96,97,0.3
97,98,0.8
98,99,0.5
99,100,0.6
100,101,0.5
101,102,0.4
102,103,0.5
103,104,0.6
104,105,0.6
105,106,0.6
106,107,0.5
107,108,0.8
108,109,0.5
109,110,0.5
110,111,0.5
111,112,0.7
112,113,0.6
113,114,0.7
114,115,0.5
115,116,0.4
116,117,0.5
117,118,0.5
118,119,0.7
119,120,0.6
120,121,0.6
121,122,0.5
122,123,0.5
123,124,0.3
124,125,0.7
125,126,0.6
126,127,0.2
127,128,0.5
128,129,0.7
129,130,0.6
130,131,0.4
131,132,0.8
132,133,0.5
133,134,0.7
134,135,0.7
135,136,0.6
136,137,0.7
137,138,0.8
138,139,0.8
139,140,0.5
140,141,0.4
141,142,0.7
142,143,0.5
143,144,0.5
144,145,0.9
145,146,0.2
146,147,0.8
147,148,0.5
148,149,0.7
149,150,0.7
150,151,0.7
151,152,0.7
152,153,0.6
153,154,0.6
154,155,0.5
155,156,0.4
156,157,0.4
157,158,0.6
158,159,0.2
159,160,0.4
160,161,0.7
161,162,0.3
162,163,0.4
163,164,0.8
164,165,0.8
165,166,0.5
166,167,0.3
167,168,0.6
168,169,0.4
169,170,0.8
170,171,0.7
171,172,0.4
172,173,0.4
173,174,0.6
174,175,0.6
175,176,0.5
176,177,0.5
177,178,0.5
178,179,0.8
179,180,0.7
180,181,0.5
181,182,0.9
182,183,0.4
183,184,0.4
184,185,0.3
185,186,0.7
186,187,0.5
187,188,0.6
188,189,0.7
189,190,0.6
190,191,0.8
191,192,0.6
192,193,0.8
193,194,0.8
194,195,0.7
195,196,0.4
196,197,0.4
197,198,0.8
198,199,0.7
199,200,0.8
200,201,0.5
201,202,0.6
202,203,0.9
203,204,0.8
204,205,0.6
205,206,0.9
206,207,0.7
207,208,1.0
208,209,0.6
209,210,0.8
210,211,0.9
211,212,0.4
212,213,0.7
213,214,0.8
214,215,0.8
215,216,0.7
216,217,1.0
217,218,0.8
218,219,0.8
219,220,0.6
220,221,0.7
221,222,0.5
222,223,0.6
223,224,0.8
224,225,0.7
225,226,0.6
226,227,0.6
227,228,0.6
228,229,0.3
229,230,0.4
230,231,0.1
231,232,0.5
232,233,0.3
233,234,0.6
234,235,0.6
235,236,0.9
236,237,0.6
237,238,0.7
238,239,0.9
239,240,0.4
240,241,0.5
241,242,0.3
242,243,0.5
243,244,0.5
244,245,0.8
245,246,0.8
246,247,0.8
247,248,0.7
248,249,0.8
249,250,0.6
