,epochs,success_rate
0,1,0.0
1,2,0.0
2,3,0.0
3,4,0.0
4,5,0.0
5,6,0.0
6,7,0.0
7,8,0.0
8,9,0.0
9,10,0.0
10,11,0.0
11,12,0.0
12,13,0.0
13,14,0.0
14,15,0.0
15,16,0.0
16,17,0.0
17,18,0.0
18,19,0.0
19,20,0.0
20,21,0.1
21,22,0.0
22,23,0.0
23,24,0.1
24,25,0.0
25,26,0.0
26,27,0.0
27,28,0.0
28,29,0.0
29,30,0.1
30,31,0.0
31,32,0.2
32,33,0.3
33,34,0.2
34,35,0.1
35,36,0.2
36,37,0.2
37,38,0.2
38,39,0.5
39,40,0.5
40,41,0.6
41,42,0.2
42,43,0.7
43,44,0.5
44,45,0.1
45,46,0.2
46,47,0.2
47,48,0.1
48,49,0.2
49,50,0.2
50,51,0.7
51,52,0.4
52,53,0.4
53,54,0.6
54,55,0.9
55,56,0.6
56,57,0.8
57,58,0.7
58,59,0.9
59,60,0.8
60,61,1.0
61,62,0.8
62,63,0.9
63,64,0.7
64,65,0.9
65,66,0.8
66,67,0.7
67,68,0.5
68,69,1.0
69,70,0.8
70,71,0.8
71,72,1.0
72,73,0.6
73,74,0.7
74,75,0.7
75,76,0.8
76,77,0.9
77,78,0.9
78,79,1.0
79,80,1.0
80,81,1.0
81,82,0.9
82,83,0.6
83,84,0.9
84,85,0.9
85,86,0.9
86,87,0.8
87,88,1.0
88,89,1.0
89,90,1.0
90,91,1.0
91,92,1.0
92,93,0.8
93,94,0.9
94,95,1.0
95,96,0.5
96,97,0.8
97,98,0.9
98,99,0.7
99,100,0.8
100,101,1.0
101,102,0.9
102,103,0.8
103,104,0.9
104,105,0.9
105,106,0.9
106,107,0.8
107,108,1.0
108,109,0.8
109,110,1.0
110,111,1.0
111,112,0.6
112,113,1.0
113,114,0.9
114,115,1.0
115,116,0.9
116,117,0.8
117,118,0.8
118,119,1.0
119,120,1.0
120,121,0.9
121,122,0.6
122,123,1.0
123,124,0.9
124,125,0.9
125,126,0.8
126,127,0.6
127,128,0.6
128,129,0.9
129,130,0.4
130,131,0.6
131,132,0.5
132,133,0.5
133,134,0.8
134,135,0.9
135,136,0.9
136,137,0.9
137,138,0.7
138,139,0.8
139,140,0.8
140,141,0.9
141,142,0.9
142,143,0.9
143,144,0.8
144,145,0.9
145,146,0.8
146,147,0.6
147,148,0.8
148,149,1.0
149,150,0.8
150,151,0.9
151,152,1.0
152,153,1.0
153,154,0.9
154,155,1.0
155,156,1.0
156,157,1.0
157,158,0.8
158,159,1.0
159,160,1.0
160,161,1.0
161,162,1.0
162,163,0.8
163,164,0.9
164,165,1.0
165,166,0.8
166,167,0.9
167,168,1.0
168,169,0.9
169,170,1.0
170,171,1.0
171,172,0.8
172,173,0.9
173,174,0.8
174,175,0.6
175,176,0.9
176,177,0.9
177,178,1.0
178,179,0.9
179,180,0.7
180,181,0.8
181,182,1.0
182,183,0.7
183,184,1.0
184,185,0.9
185,186,0.8
186,187,1.0
187,188,1.0
188,189,1.0
189,190,0.8
190,191,0.9
191,192,0.9
192,193,1.0
193,194,0.8
194,195,0.9
195,196,0.7
196,197,0.6
197,198,1.0
198,199,0.9
199,200,0.9
200,201,0.9
201,202,0.9
202,203,0.9
203,204,1.0
204,205,0.9
205,206,0.9
206,207,1.0
207,208,0.6
208,209,1.0
209,210,0.7
210,211,0.6
211,212,0.8
212,213,0.4
213,214,0.5
214,215,0.7
215,216,0.6
216,217,0.8
217,218,0.6
218,219,0.6
219,220,0.4
220,221,0.3
221,222,0.4
222,223,0.2
223,224,0.0
224,225,0.6
225,226,0.4
226,227,0.4
227,228,0.5
228,229,0.5
229,230,0.3
230,231,0.2
231,232,0.6
232,233,0.3
233,234,0.8
234,235,0.7
235,236,0.8
236,237,0.9
237,238,0.7
238,239,0.5
239,240,0.7
240,241,0.5
241,242,0.4
242,243,0.9
243,244,0.4
244,245,0.4
245,246,0.2
246,247,0.5
247,248,0.4
248,249,0.4
249,250,0.7
