,epochs,success_rate
0,1,0.0
1,2,0.0
2,3,0.0
3,4,0.0
4,5,0.0
5,6,0.0
6,7,0.0
7,8,0.0
8,9,0.0
9,10,0.0
10,11,0.0
11,12,0.0
12,13,0.0
13,14,0.0
14,15,0.0
15,16,0.0
16,17,0.1
17,18,0.2
18,19,0.3
19,20,0.4
20,21,0.5
21,22,0.5
22,23,0.7
23,24,0.5
24,25,0.4
25,26,0.2
26,27,0.4
27,28,0.7
28,29,0.6
29,30,0.3
30,31,0.4
31,32,0.6
32,33,0.8
33,34,0.8
34,35,0.7
35,36,0.4
36,37,0.6
37,38,0.9
38,39,0.9
39,40,0.9
40,41,0.8
41,42,1.0
42,43,0.7
43,44,0.8
44,45,0.8
45,46,0.8
46,47,0.7
47,48,0.9
48,49,0.8
49,50,0.8
50,51,0.5
51,52,0.5
52,53,0.5
53,54,0.7
54,55,0.6
55,56,0.9
56,57,0.7
57,58,0.7
58,59,1.0
59,60,0.8
60,61,0.9
61,62,0.5
62,63,1.0
63,64,0.5
64,65,0.5
65,66,0.9
66,67,0.7
67,68,0.7
68,69,0.4
69,70,0.7
70,71,0.4
71,72,0.8
72,73,0.6
73,74,0.6
74,75,0.8
75,76,0.8
76,77,0.6
77,78,0.7
78,79,0.7
79,80,0.4
80,81,0.7
81,82,0.8
82,83,0.7
83,84,0.6
84,85,0.4
85,86,0.4
86,87,0.6
87,88,0.7
88,89,0.7
89,90,0.6
90,91,1.0
91,92,0.7
92,93,0.5
93,94,0.5
94,95,0.6
95,96,0.4
96,97,0.6
97,98,0.3
98,99,0.3
99,100,0.5
100,101,0.4
101,102,0.7
102,103,0.4
103,104,0.8
104,105,0.6
105,106,0.7
106,107,0.3
107,108,0.6
108,109,1.0
109,110,0.7
110,111,0.9
111,112,0.8
112,113,1.0
113,114,0.7
114,115,0.8
115,116,0.8
116,117,0.5
117,118,0.8
118,119,0.9
119,120,0.9
120,121,0.4
121,122,0.7
122,123,0.8
123,124,0.5
124,125,0.6
125,126,0.7
126,127,0.6
127,128,0.7
128,129,0.7
129,130,0.5
130,131,0.5
131,132,0.5
132,133,0.7
133,134,0.8
134,135,0.3
135,136,0.6
136,137,0.4
137,138,0.6
138,139,0.5
139,140,0.3
140,141,0.6
141,142,0.5
142,143,0.3
143,144,0.5
144,145,0.7
145,146,0.6
146,147,0.6
147,148,0.7
148,149,0.9
149,150,0.7
150,151,0.6
151,152,0.6
152,153,0.5
153,154,0.3
154,155,0.3
155,156,0.7
156,157,0.7
157,158,0.3
158,159,0.5
159,160,0.5
160,161,0.1
161,162,0.5
162,163,0.6
163,164,0.5
164,165,0.4
165,166,0.6
166,167,0.8
167,168,0.7
168,169,0.5
169,170,0.8
170,171,0.7
171,172,1.0
172,173,0.6
173,174,0.7
174,175,0.2
175,176,0.4
176,177,0.2
177,178,0.4
178,179,0.6
179,180,0.8
180,181,0.5
181,182,0.7
182,183,0.7
183,184,0.6
184,185,0.5
185,186,0.4
186,187,0.5
187,188,0.6
188,189,0.5
189,190,0.4
190,191,0.7
191,192,0.7
192,193,0.7
193,194,0.8
194,195,0.5
195,196,0.8
196,197,1.0
197,198,0.8
198,199,0.9
199,200,0.9
200,201,0.7
201,202,0.6
202,203,0.5
203,204,0.9
204,205,0.7
205,206,0.8
206,207,0.6
207,208,0.5
208,209,0.7
209,210,0.8
210,211,0.6
211,212,0.9
212,213,0.8
213,214,0.6
214,215,0.7
215,216,0.7
216,217,0.5
217,218,0.7
218,219,0.6
219,220,0.6
220,221,0.6
221,222,0.7
222,223,0.7
223,224,0.7
224,225,0.7
225,226,0.7
226,227,0.7
227,228,0.7
228,229,0.7
229,230,0.8
230,231,0.6
231,232,0.7
232,233,0.5
233,234,0.8
234,235,0.6
235,236,0.9
236,237,0.6
237,238,0.6
238,239,0.9
239,240,0.7
240,241,0.9
241,242,1.0
242,243,0.7
243,244,0.8
244,245,0.8
245,246,0.9
246,247,0.8
247,248,0.8
248,249,0.8
249,250,0.6
