,epochs,success_rate
0,1,0.0
1,2,0.0
2,3,0.0
3,4,0.0
4,5,0.0
5,6,0.0
6,7,0.0
7,8,0.0
8,9,0.0
9,10,0.0
10,11,0.0
11,12,0.0
12,13,0.0
13,14,0.0
14,15,0.0
15,16,0.1
16,17,0.1
17,18,0.0
18,19,0.1
19,20,0.2
20,21,0.4
21,22,0.3
22,23,0.3
23,24,0.3
24,25,0.4
25,26,0.3
26,27,0.3
27,28,0.7
28,29,0.7
29,30,0.8
30,31,0.9
31,32,0.8
32,33,0.8
33,34,0.9
34,35,0.6
35,36,0.8
36,37,0.6
37,38,1.0
38,39,0.7
39,40,1.0
40,41,1.0
41,42,0.9
42,43,1.0
43,44,1.0
44,45,0.9
45,46,1.0
46,47,0.9
47,48,0.9
48,49,1.0
49,50,1.0
50,51,1.0
51,52,0.9
52,53,0.9
53,54,0.9
54,55,0.7
55,56,0.9
56,57,0.7
57,58,0.9
58,59,0.7
59,60,1.0
60,61,0.7
61,62,0.6
62,63,0.7
63,64,0.7
64,65,1.0
65,66,0.8
66,67,0.8
67,68,0.9
68,69,0.9
69,70,0.7
70,71,0.8
71,72,0.8
72,73,0.8
73,74,0.8
74,75,0.9
75,76,0.9
76,77,1.0
77,78,0.9
78,79,1.0
79,80,0.8
80,81,0.7
81,82,0.9
82,83,0.6
83,84,0.8
84,85,0.8
85,86,0.7
86,87,0.5
87,88,0.7
88,89,0.5
89,90,0.5
90,91,0.5
91,92,0.8
92,93,0.8
93,94,0.6
94,95,0.8
95,96,0.7
96,97,0.8
97,98,0.4
98,99,0.6
99,100,0.8
100,101,0.7
101,102,0.6
102,103,0.7
103,104,0.8
104,105,0.4
105,106,0.8
106,107,0.8
107,108,0.7
108,109,0.8
109,110,0.6
110,111,0.6
111,112,0.8
112,113,0.9
113,114,0.7
114,115,0.5
115,116,0.7
116,117,0.9
117,118,0.5
118,119,0.9
119,120,0.8
120,121,0.8
121,122,0.8
122,123,0.9
123,124,0.5
124,125,0.9
125,126,0.9
126,127,0.8
127,128,0.7
128,129,0.8
129,130,0.8
130,131,0.8
131,132,0.8
132,133,0.6
133,134,0.8
134,135,0.7
135,136,0.8
136,137,0.8
137,138,0.9
138,139,0.9
139,140,1.0
140,141,0.8
141,142,0.6
142,143,0.8
143,144,1.0
144,145,0.9
145,146,0.9
146,147,0.9
147,148,0.5
148,149,0.5
149,150,0.9
150,151,0.9
151,152,0.9
152,153,0.8
153,154,0.8
154,155,0.9
155,156,0.7
156,157,0.7
157,158,0.8
158,159,0.6
159,160,0.8
160,161,0.6
161,162,1.0
162,163,0.8
163,164,0.9
164,165,0.9
165,166,0.7
166,167,0.9
167,168,0.8
168,169,0.7
169,170,0.7
170,171,0.6
171,172,0.5
172,173,0.7
173,174,0.7
174,175,0.6
175,176,0.8
176,177,0.8
177,178,0.9
178,179,1.0
179,180,0.8
180,181,1.0
181,182,1.0
182,183,0.7
183,184,0.7
184,185,0.9
185,186,0.8
186,187,1.0
187,188,1.0
188,189,0.7
189,190,0.8
190,191,0.9
191,192,0.9
192,193,1.0
193,194,0.9
194,195,0.9
195,196,0.9
196,197,0.7
197,198,0.8
198,199,0.8
199,200,0.9
200,201,0.8
201,202,0.9
202,203,1.0
203,204,0.7
204,205,0.7
205,206,1.0
206,207,0.9
207,208,0.8
208,209,0.7
209,210,0.9
210,211,0.7
211,212,0.9
212,213,0.9
213,214,0.9
214,215,0.7
215,216,0.6
216,217,0.9
217,218,0.5
218,219,0.8
219,220,0.5
220,221,0.7
221,222,0.8
222,223,0.9
223,224,0.8
224,225,0.9
225,226,0.6
226,227,0.6
227,228,0.8
228,229,0.8
229,230,0.9
230,231,0.7
231,232,1.0
232,233,0.7
233,234,0.4
234,235,0.8
235,236,1.0
236,237,0.8
237,238,0.7
238,239,0.5
239,240,0.7
240,241,0.7
241,242,0.7
242,243,0.7
243,244,0.8
244,245,0.8
245,246,0.8
246,247,0.8
247,248,0.9
248,249,0.9
249,250,0.8
