,epochs,success_rate
0,1,0.0
1,2,0.0
2,3,0.0
3,4,0.0
4,5,0.0
5,6,0.0
6,7,0.0
7,8,0.0
8,9,0.0
9,10,0.0
10,11,0.0
11,12,0.0
12,13,0.0
13,14,0.3
14,15,0.4
15,16,0.2
16,17,0.4
17,18,0.0
18,19,0.0
19,20,0.1
20,21,0.1
21,22,0.6
22,23,0.6
23,24,0.4
24,25,0.7
25,26,0.5
26,27,0.3
27,28,0.4
28,29,0.5
29,30,0.4
30,31,0.3
31,32,0.7
32,33,0.7
33,34,0.6
34,35,0.8
35,36,0.9
36,37,0.7
37,38,0.9
38,39,0.7
39,40,0.4
40,41,0.6
41,42,0.8
42,43,0.6
43,44,0.9
44,45,0.7
45,46,0.7
46,47,0.8
47,48,0.6
48,49,0.7
49,50,0.7
50,51,0.9
51,52,1.0
52,53,0.9
53,54,1.0
54,55,0.7
55,56,1.0
56,57,0.7
57,58,0.6
58,59,0.7
59,60,1.0
60,61,0.9
61,62,0.9
62,63,0.7
63,64,0.9
64,65,0.6
65,66,0.9
66,67,0.9
67,68,0.9
68,69,0.8
69,70,0.8
70,71,0.5
71,72,0.7
72,73,0.8
73,74,0.9
74,75,0.5
75,76,0.5
76,77,0.7
77,78,0.4
78,79,0.6
79,80,0.3
80,81,0.5
81,82,0.6
82,83,0.4
83,84,0.9
84,85,0.9
85,86,1.0
86,87,0.6
87,88,0.9
88,89,0.6
89,90,1.0
90,91,0.7
91,92,0.7
92,93,0.5
93,94,0.6
94,95,0.8
95,96,0.5
96,97,0.8
97,98,1.0
98,99,0.5
99,100,0.9
100,101,0.9
101,102,0.6
102,103,0.7
103,104,0.9
104,105,0.8
105,106,1.0
106,107,1.0
107,108,0.8
108,109,0.6
109,110,0.6
110,111,0.6
111,112,0.9
112,113,0.8
113,114,0.6
114,115,0.9
115,116,0.8
116,117,0.9
117,118,1.0
118,119,0.8
119,120,0.9
120,121,0.8
121,122,0.9
122,123,0.9
123,124,0.8
124,125,1.0
125,126,0.9
126,127,0.9
127,128,1.0
128,129,0.7
129,130,0.8
130,131,0.9
131,132,1.0
132,133,0.8
133,134,0.8
134,135,0.6
135,136,0.8
136,137,0.9
137,138,0.9
138,139,1.0
139,140,0.6
140,141,1.0
141,142,0.7
142,143,0.6
143,144,1.0
144,145,0.8
145,146,0.7
146,147,0.8
147,148,1.0
148,149,0.7
149,150,0.8
150,151,1.0
151,152,0.9
152,153,0.8
153,154,0.9
154,155,0.3
155,156,1.0
156,157,0.6
157,158,0.1
158,159,0.3
159,160,0.3
160,161,0.3
161,162,0.1
162,163,0.4
163,164,0.1
164,165,0.0
165,166,0.8
166,167,0.3
167,168,0.6
168,169,0.5
169,170,0.5
170,171,0.4
171,172,0.3
172,173,0.3
173,174,0.2
174,175,0.3
175,176,0.3
176,177,0.2
177,178,0.6
178,179,0.3
179,180,0.3
180,181,0.5
181,182,0.4
182,183,0.3
183,184,0.6
184,185,0.9
185,186,0.9
186,187,0.7
187,188,0.6
188,189,0.8
189,190,0.9
190,191,0.8
191,192,0.8
192,193,0.9
193,194,0.8
194,195,0.5
195,196,0.7
196,197,0.4
197,198,0.8
198,199,0.7
199,200,0.8
200,201,0.9
201,202,1.0
202,203,0.9
203,204,0.8
204,205,0.8
205,206,0.6
206,207,0.7
207,208,0.6
208,209,0.6
209,210,0.9
210,211,0.8
211,212,0.7
212,213,0.7
213,214,0.7
214,215,0.8
215,216,0.5
216,217,0.6
217,218,0.7
218,219,0.8
219,220,0.7
220,221,0.9
221,222,0.6
222,223,0.8
223,224,0.6
224,225,0.7
225,226,0.7
226,227,0.7
227,228,0.7
228,229,0.8
229,230,0.8
230,231,0.7
231,232,0.6
232,233,0.8
233,234,0.8
234,235,0.8
235,236,0.9
236,237,0.9
237,238,0.7
238,239,0.7
239,240,0.9
240,241,0.6
241,242,0.8
242,243,0.7
243,244,0.7
244,245,0.8
245,246,0.8
246,247,0.9
247,248,0.9
248,249,1.0
249,250,0.9
