,epochs,success_rate
0,1,0.0
1,2,0.0
2,3,0.0
3,4,0.0
4,5,0.0
5,6,0.0
6,7,0.0
7,8,0.0
8,9,0.0
9,10,0.0
10,11,0.0
11,12,0.0
12,13,0.0
13,14,0.0
14,15,0.0
15,16,0.0
16,17,0.0
17,18,0.1
18,19,0.3
19,20,0.2
20,21,0.0
21,22,0.5
22,23,0.3
23,24,0.3
24,25,0.3
25,26,0.3
26,27,0.5
27,28,0.5
28,29,0.1
29,30,0.3
30,31,0.7
31,32,0.7
32,33,0.7
33,34,0.6
34,35,0.7
35,36,0.8
36,37,1.0
37,38,0.6
38,39,0.6
39,40,1.0
40,41,0.3
41,42,0.4
42,43,0.6
43,44,0.7
44,45,0.8
45,46,1.0
46,47,0.9
47,48,0.8
48,49,1.0
49,50,0.9
50,51,0.7
51,52,0.8
52,53,0.7
53,54,0.9
54,55,0.8
55,56,1.0
56,57,0.6
57,58,0.9
58,59,0.8
59,60,0.8
60,61,0.8
61,62,0.8
62,63,1.0
63,64,0.8
64,65,0.8
65,66,1.0
66,67,1.0
67,68,1.0
68,69,1.0
69,70,1.0
70,71,0.9
71,72,1.0
72,73,1.0
73,74,0.8
74,75,0.9
75,76,0.9
76,77,0.8
77,78,0.7
78,79,0.9
79,80,0.7
80,81,0.8
81,82,0.8
82,83,0.8
83,84,0.9
84,85,1.0
85,86,0.6
86,87,0.7
87,88,1.0
88,89,0.9
89,90,1.0
90,91,0.9
91,92,0.9
92,93,0.7
93,94,0.7
94,95,1.0
95,96,0.9
96,97,1.0
97,98,0.9
98,99,1.0
99,100,0.9
100,101,1.0
101,102,0.9
102,103,0.9
103,104,0.9
104,105,1.0
105,106,0.9
106,107,0.7
107,108,1.0
108,109,1.0
109,110,0.9
110,111,0.8
111,112,0.7
112,113,0.8
113,114,1.0
114,115,0.9
115,116,0.8
116,117,0.9
117,118,0.8
118,119,0.8
119,120,1.0
120,121,1.0
121,122,1.0
122,123,0.8
123,124,1.0
124,125,0.8
125,126,1.0
126,127,0.9
127,128,0.9
128,129,0.8
129,130,1.0
130,131,0.9
131,132,0.7
132,133,0.9
133,134,1.0
134,135,1.0
135,136,1.0
136,137,0.9
137,138,0.9
138,139,0.9
139,140,1.0
140,141,0.7
141,142,0.7
142,143,0.6
143,144,1.0
144,145,0.9
145,146,0.9
146,147,0.9
147,148,0.9
148,149,0.8
149,150,0.8
150,151,0.5
151,152,0.8
152,153,0.9
153,154,0.9
154,155,0.9
155,156,0.8
156,157,0.9
157,158,0.9
158,159,0.9
159,160,0.9
160,161,1.0
161,162,1.0
162,163,1.0
163,164,1.0
164,165,0.9
165,166,0.8
166,167,1.0
167,168,1.0
168,169,0.9
169,170,0.9
170,171,0.7
171,172,0.9
172,173,0.9
173,174,0.9
174,175,1.0
175,176,1.0
176,177,0.9
177,178,0.8
178,179,0.9
179,180,0.9
180,181,0.9
181,182,0.8
182,183,1.0
183,184,0.9
184,185,0.7
185,186,0.7
186,187,0.9
187,188,0.9
188,189,0.8
189,190,0.8
190,191,1.0
191,192,0.7
192,193,0.9
193,194,1.0
194,195,0.9
195,196,0.8
196,197,0.9
197,198,0.9
198,199,0.9
199,200,0.7
200,201,0.6
201,202,0.8
202,203,1.0
203,204,1.0
204,205,0.7
205,206,1.0
206,207,0.9
207,208,0.8
208,209,0.9
209,210,0.9
210,211,0.9
211,212,0.7
212,213,0.8
213,214,0.9
214,215,0.9
215,216,0.8
216,217,0.9
217,218,0.9
218,219,1.0
219,220,0.9
220,221,0.8
221,222,1.0
222,223,0.9
223,224,0.7
224,225,0.9
225,226,0.8
226,227,0.8
227,228,0.8
228,229,0.8
229,230,0.6
230,231,0.7
231,232,0.5
232,233,1.0
233,234,0.8
234,235,0.5
235,236,0.9
236,237,0.8
237,238,0.7
238,239,0.9
239,240,0.9
240,241,0.5
241,242,0.8
242,243,0.9
243,244,1.0
244,245,1.0
245,246,1.0
246,247,0.7
247,248,0.7
248,249,0.8
249,250,1.0
