,epochs,success_rate
0,1,0.0
1,2,0.0
2,3,0.0
3,4,0.0
4,5,0.0
5,6,0.0
6,7,0.0
7,8,0.0
8,9,0.1
9,10,0.0
10,11,0.0
11,12,0.0
12,13,0.0
13,14,0.2
14,15,0.3
15,16,0.3
16,17,0.3
17,18,0.4
18,19,0.2
19,20,0.3
20,21,0.2
21,22,0.6
22,23,0.5
23,24,0.3
24,25,0.2
25,26,0.4
26,27,0.3
27,28,0.5
28,29,0.4
29,30,0.8
30,31,0.4
31,32,0.5
32,33,0.8
33,34,0.4
34,35,0.4
35,36,0.5
36,37,0.5
37,38,0.5
38,39,0.7
39,40,0.6
40,41,0.7
41,42,0.9
42,43,0.7
43,44,0.7
44,45,0.9
45,46,0.5
46,47,0.5
47,48,0.5
48,49,0.7
49,50,0.7
50,51,0.8
51,52,0.7
52,53,0.6
53,54,0.8
54,55,0.7
55,56,0.7
56,57,0.7
57,58,0.8
58,59,0.8
59,60,0.9
60,61,0.9
61,62,0.8
62,63,1.0
63,64,0.6
64,65,0.7
65,66,0.8
66,67,0.6
67,68,0.7
68,69,1.0
69,70,0.9
70,71,1.0
71,72,0.9
72,73,0.7
73,74,0.7
74,75,1.0
75,76,0.9
76,77,1.0
77,78,0.9
78,79,0.9
79,80,0.9
80,81,0.8
81,82,0.7
82,83,1.0
83,84,0.7
84,85,0.5
85,86,0.6
86,87,0.7
87,88,0.7
88,89,0.7
89,90,0.8
90,91,0.9
91,92,0.8
92,93,0.7
93,94,0.7
94,95,0.8
95,96,0.8
96,97,0.7
97,98,0.8
98,99,0.8
99,100,0.8
100,101,0.6
101,102,0.6
102,103,0.9
103,104,0.6
104,105,0.5
105,106,0.6
106,107,0.9
107,108,0.6
108,109,0.4
109,110,0.7
110,111,0.9
111,112,0.6
112,113,0.8
113,114,0.9
114,115,0.8
115,116,0.7
116,117,0.8
117,118,0.7
118,119,0.7
119,120,0.7
120,121,0.7
121,122,0.6
122,123,0.8
123,124,0.4
124,125,0.9
125,126,0.7
126,127,0.7
127,128,0.8
128,129,0.9
129,130,0.6
130,131,0.9
131,132,0.7
132,133,0.6
133,134,0.9
134,135,0.6
135,136,0.7
136,137,0.8
137,138,0.8
138,139,0.6
139,140,0.5
140,141,0.6
141,142,0.7
142,143,0.9
143,144,0.6
144,145,0.6
145,146,0.8
146,147,0.9
147,148,0.8
148,149,0.9
149,150,0.8
150,151,0.8
151,152,0.8
152,153,0.7
153,154,0.9
154,155,1.0
155,156,1.0
156,157,0.8
157,158,0.7
158,159,0.8
159,160,1.0
160,161,0.9
161,162,0.9
162,163,0.6
163,164,0.9
164,165,0.9
165,166,0.7
166,167,1.0
167,168,1.0
168,169,0.8
169,170,1.0
170,171,0.9
171,172,0.9
172,173,1.0
173,174,0.8
174,175,0.9
175,176,0.9
176,177,0.8
177,178,0.7
178,179,0.7
179,180,0.6
180,181,0.7
181,182,0.9
182,183,0.6
183,184,0.5
184,185,0.5
185,186,0.4
186,187,0.7
187,188,0.8
188,189,0.5
189,190,0.7
190,191,0.7
191,192,0.5
192,193,0.3
193,194,0.5
194,195,0.7
195,196,0.6
196,197,0.5
197,198,0.7
198,199,0.7
199,200,0.5
200,201,0.4
201,202,0.8
202,203,0.5
203,204,0.3
204,205,0.7
205,206,0.6
206,207,0.4
207,208,0.6
208,209,0.8
209,210,0.7
210,211,0.8
211,212,0.8
212,213,0.8
213,214,0.6
214,215,0.7
215,216,0.5
216,217,0.6
217,218,0.8
218,219,0.7
219,220,0.4
220,221,0.7
221,222,0.4
222,223,0.8
223,224,0.9
224,225,0.3
225,226,0.9
226,227,0.8
227,228,1.0
228,229,0.9
229,230,0.9
230,231,0.6
231,232,0.7
232,233,0.6
233,234,0.8
234,235,0.6
235,236,0.9
236,237,0.7
237,238,0.9
238,239,0.7
239,240,0.7
240,241,0.7
241,242,0.6
242,243,0.6
243,244,0.8
244,245,0.8
245,246,0.6
246,247,0.7
247,248,0.6
248,249,0.7
249,250,0.7
