,epochs,success_rate
0,1,0.0
1,2,0.0
2,3,0.0
3,4,0.0
4,5,0.0
5,6,0.0
6,7,0.0
7,8,0.0
8,9,0.0
9,10,0.0
10,11,0.0
11,12,0.0
12,13,0.0
13,14,0.0
14,15,0.0
15,16,0.0
16,17,0.0
17,18,0.0
18,19,0.0
19,20,0.1
20,21,0.0
21,22,0.1
22,23,0.1
23,24,0.0
24,25,0.1
25,26,0.1
26,27,0.1
27,28,0.2
28,29,0.2
29,30,0.1
30,31,0.0
31,32,0.1
32,33,0.0
33,34,0.0
34,35,0.3
35,36,0.3
36,37,0.4
37,38,0.1
38,39,0.3
39,40,0.1
40,41,0.4
41,42,0.3
42,43,0.4
43,44,0.4
44,45,0.3
45,46,0.2
46,47,0.3
47,48,0.3
48,49,0.2
49,50,0.2
50,51,0.4
51,52,0.4
52,53,0.5
53,54,0.5
54,55,0.5
55,56,0.2
56,57,0.7
57,58,0.9
58,59,0.8
59,60,0.8
60,61,0.9
61,62,0.8
62,63,0.9
63,64,0.9
64,65,0.8
65,66,0.8
66,67,0.5
67,68,1.0
68,69,0.7
69,70,0.7
70,71,0.7
71,72,0.6
72,73,0.7
73,74,0.7
74,75,0.5
75,76,0.7
76,77,0.7
77,78,0.8
78,79,0.7
79,80,0.8
80,81,0.8
81,82,0.9
82,83,0.7
83,84,0.6
84,85,0.6
85,86,0.4
86,87,0.4
87,88,0.6
88,89,0.6
89,90,0.6
90,91,0.9
91,92,0.9
92,93,0.8
93,94,0.8
94,95,0.8
95,96,0.6
96,97,1.0
97,98,0.6
98,99,0.7
99,100,0.9
100,101,0.4
101,102,0.8
102,103,0.4
103,104,0.8
104,105,0.7
105,106,1.0
106,107,0.6
107,108,0.7
108,109,0.7
109,110,0.4
110,111,0.8
111,112,0.8
112,113,0.9
113,114,0.3
114,115,0.6
115,116,0.6
116,117,0.7
117,118,0.5
118,119,0.5
119,120,0.6
120,121,0.5
121,122,0.3
122,123,0.8
123,124,0.8
124,125,1.0
125,126,0.4
126,127,0.3
127,128,0.3
128,129,0.3
129,130,0.2
130,131,0.6
131,132,0.9
132,133,0.5
133,134,0.4
134,135,0.6
135,136,0.8
136,137,0.7
137,138,0.3
138,139,0.8
139,140,0.7
140,141,0.5
141,142,0.9
142,143,0.3
143,144,0.5
144,145,0.2
145,146,0.6
146,147,0.3
147,148,0.6
148,149,0.4
149,150,0.6
150,151,0.4
151,152,0.7
152,153,0.8
153,154,0.7
154,155,0.7
155,156,0.9
156,157,0.6
157,158,0.4
158,159,0.7
159,160,0.4
160,161,0.6
161,162,0.4
162,163,0.5
163,164,0.8
164,165,0.5
165,166,0.4
166,167,0.9
167,168,0.4
168,169,0.6
169,170,0.6
170,171,0.6
171,172,0.6
172,173,0.7
173,174,0.5
174,175,0.5
175,176,0.5
176,177,0.8
177,178,0.9
178,179,0.5
179,180,0.9
180,181,0.7
181,182,0.6
182,183,0.6
183,184,0.4
184,185,0.8
185,186,0.7
186,187,0.6
187,188,0.3
188,189,0.4
189,190,0.9
190,191,0.9
191,192,0.5
192,193,0.6
193,194,0.5
194,195,0.7
195,196,0.8
196,197,0.6
197,198,0.5
198,199,0.7
199,200,0.8
200,201,0.6
201,202,0.8
202,203,0.7
203,204,0.8
204,205,0.5
205,206,0.5
206,207,0.7
207,208,0.8
208,209,0.8
209,210,0.5
210,211,1.0
211,212,0.6
212,213,1.0
213,214,0.7
214,215,0.9
215,216,0.6
216,217,0.8
217,218,0.9
218,219,0.4
219,220,0.6
220,221,1.0
221,222,0.6
222,223,0.8
223,224,0.9
224,225,1.0
225,226,0.8
226,227,0.9
227,228,0.6
228,229,0.7
229,230,0.8
230,231,0.7
231,232,0.4
232,233,0.8
233,234,0.5
234,235,0.9
235,236,0.3
236,237,0.9
237,238,0.4
238,239,0.7
239,240,0.6
240,241,0.6
241,242,0.4
242,243,0.7
243,244,0.5
244,245,0.4
245,246,0.8
246,247,0.7
247,248,0.6
248,249,0.6
249,250,1.0
