,epochs,success_rate
0,1,0.0
1,2,0.0
2,3,0.0
3,4,0.0
4,5,0.0
5,6,0.0
6,7,0.0
7,8,0.0
8,9,0.0
9,10,0.0
10,11,0.0
11,12,0.1
12,13,0.1
13,14,0.1
14,15,0.2
15,16,0.1
16,17,0.2
17,18,0.0
18,19,0.2
19,20,0.1
20,21,0.0
21,22,0.6
22,23,0.3
23,24,0.3
24,25,0.0
25,26,0.2
26,27,0.0
27,28,0.4
28,29,0.1
29,30,0.4
30,31,0.3
31,32,0.4
32,33,0.9
33,34,0.4
34,35,0.5
35,36,0.6
36,37,0.6
37,38,0.7
38,39,0.9
39,40,0.8
40,41,0.8
41,42,1.0
42,43,0.8
43,44,1.0
44,45,0.9
45,46,0.8
46,47,0.9
47,48,1.0
48,49,0.9
49,50,0.6
50,51,0.9
51,52,0.9
52,53,0.7
53,54,1.0
54,55,1.0
55,56,0.9
56,57,0.8
57,58,0.8
58,59,0.8
59,60,0.9
60,61,0.9
61,62,0.5
62,63,0.8
63,64,0.6
64,65,0.7
65,66,0.8
66,67,0.7
67,68,0.8
68,69,0.8
69,70,0.9
70,71,0.9
71,72,0.7
72,73,0.8
73,74,1.0
74,75,0.9
75,76,0.8
76,77,0.9
77,78,0.8
78,79,0.8
79,80,0.9
80,81,0.9
81,82,0.8
82,83,0.9
83,84,0.6
84,85,0.9
85,86,1.0
86,87,1.0
87,88,0.9
88,89,0.7
89,90,0.9
90,91,0.9
91,92,0.9
92,93,0.9
93,94,1.0
94,95,0.6
95,96,0.7
96,97,1.0
97,98,0.6
98,99,0.8
99,100,0.9
100,101,0.8
101,102,0.9
102,103,0.7
103,104,0.7
104,105,0.7
105,106,0.8
106,107,0.7
107,108,0.9
108,109,0.8
109,110,0.9
110,111,0.8
111,112,0.6
112,113,1.0
113,114,0.7
114,115,0.7
115,116,0.8
116,117,0.8
117,118,0.8
118,119,0.9
119,120,0.9
120,121,0.8
121,122,0.9
122,123,0.8
123,124,0.8
124,125,0.9
125,126,0.8
126,127,0.9
127,128,0.9
128,129,1.0
129,130,0.8
130,131,0.9
131,132,1.0
132,133,0.5
133,134,0.8
134,135,0.6
135,136,0.6
136,137,0.7
137,138,0.8
138,139,0.6
139,140,1.0
140,141,0.7
141,142,0.7
142,143,0.6
143,144,0.7
144,145,0.8
145,146,0.9
146,147,0.7
147,148,0.7
148,149,0.7
149,150,0.8
150,151,0.7
151,152,0.8
152,153,0.6
153,154,0.6
154,155,0.7
155,156,0.6
156,157,0.5
157,158,0.7
158,159,0.5
159,160,0.7
160,161,0.7
161,162,0.9
162,163,1.0
163,164,0.9
164,165,0.8
165,166,0.9
166,167,0.8
167,168,1.0
168,169,0.8
169,170,0.7
170,171,0.8
171,172,0.9
172,173,0.9
173,174,0.7
174,175,0.9
175,176,0.8
176,177,0.6
177,178,1.0
178,179,1.0
179,180,0.8
180,181,0.9
181,182,0.9
182,183,0.9
183,184,0.9
184,185,0.7
185,186,0.9
186,187,0.9
187,188,0.8
188,189,1.0
189,190,1.0
190,191,1.0
191,192,0.7
192,193,0.9
193,194,0.8
194,195,1.0
195,196,1.0
196,197,0.9
197,198,0.9
198,199,0.8
199,200,0.8
200,201,0.9
201,202,0.9
202,203,0.7
203,204,0.7
204,205,0.7
205,206,1.0
206,207,0.9
207,208,0.9
208,209,1.0
209,210,0.9
210,211,0.9
211,212,1.0
212,213,1.0
213,214,1.0
214,215,1.0
215,216,0.5
216,217,0.2
217,218,0.7
218,219,0.8
219,220,0.5
220,221,0.7
221,222,0.9
222,223,0.7
223,224,0.7
224,225,1.0
225,226,0.8
226,227,0.9
227,228,1.0
228,229,0.7
229,230,1.0
230,231,0.9
231,232,0.8
232,233,0.9
233,234,0.9
234,235,0.7
235,236,0.5
236,237,0.8
237,238,0.7
238,239,0.7
239,240,0.7
240,241,0.8
241,242,0.8
242,243,0.9
243,244,0.9
244,245,0.7
245,246,0.8
246,247,0.8
247,248,0.9
248,249,0.9
249,250,0.5
