,epochs,success_rate
0,1,0.0
1,2,0.0
2,3,0.0
3,4,0.0
4,5,0.0
5,6,0.0
6,7,0.0
7,8,0.0
8,9,0.0
9,10,0.0
10,11,0.2
11,12,0.1
12,13,0.2
13,14,0.2
14,15,0.1
15,16,0.2
16,17,0.0
17,18,0.2
18,19,0.1
19,20,0.4
20,21,0.4
21,22,0.2
22,23,0.4
23,24,0.4
24,25,0.3
25,26,0.8
26,27,0.8
27,28,0.5
28,29,0.7
29,30,0.3
30,31,0.2
31,32,0.4
32,33,0.0
33,34,0.1
34,35,0.4
35,36,1.0
36,37,0.9
37,38,0.5
38,39,0.5
39,40,0.7
40,41,0.6
41,42,0.9
42,43,0.7
43,44,0.9
44,45,0.6
45,46,0.4
46,47,0.7
47,48,0.6
48,49,0.8
49,50,1.0
50,51,0.8
51,52,0.8
52,53,0.9
53,54,1.0
54,55,0.9
55,56,1.0
56,57,0.8
57,58,0.8
58,59,1.0
59,60,0.9
60,61,0.7
61,62,0.6
62,63,0.5
63,64,0.6
64,65,0.5
65,66,0.8
66,67,0.8
67,68,0.9
68,69,0.6
69,70,0.8
70,71,0.8
71,72,0.8
72,73,0.6
73,74,0.7
74,75,0.7
75,76,0.7
76,77,0.7
77,78,0.8
78,79,0.8
79,80,0.9
80,81,0.9
81,82,1.0
82,83,1.0
83,84,0.9
84,85,0.8
85,86,0.7
86,87,0.9
87,88,0.9
88,89,0.7
89,90,0.9
90,91,0.8
91,92,0.9
92,93,0.5
93,94,0.7
94,95,0.8
95,96,0.8
96,97,0.8
97,98,0.9
98,99,0.6
99,100,0.6
100,101,1.0
101,102,0.8
102,103,0.6
103,104,1.0
104,105,0.9
105,106,0.9
106,107,0.8
107,108,0.8
108,109,1.0
109,110,1.0
110,111,0.8
111,112,1.0
112,113,1.0
113,114,1.0
114,115,0.7
115,116,0.8
116,117,0.5
117,118,0.7
118,119,0.9
119,120,0.7
120,121,0.8
121,122,0.7
122,123,0.9
123,124,0.9
124,125,0.6
125,126,0.8
126,127,0.9
127,128,0.8
128,129,0.6
129,130,0.8
130,131,0.8
131,132,1.0
132,133,1.0
133,134,0.7
134,135,0.6
135,136,0.8
136,137,0.9
137,138,1.0
138,139,0.9
139,140,0.6
140,141,0.7
141,142,0.9
142,143,0.9
143,144,1.0
144,145,1.0
145,146,0.7
146,147,0.9
147,148,0.9
148,149,0.7
149,150,1.0
150,151,0.8
151,152,0.8
152,153,1.0
153,154,0.8
154,155,0.9
155,156,0.8
156,157,0.8
157,158,0.7
158,159,0.5
159,160,0.4
160,161,0.8
161,162,0.6
162,163,1.0
163,164,0.8
164,165,0.9
165,166,1.0
166,167,0.8
167,168,1.0
168,169,0.8
169,170,1.0
170,171,0.9
171,172,0.9
172,173,1.0
173,174,1.0
174,175,1.0
175,176,1.0
176,177,1.0
177,178,1.0
178,179,1.0
179,180,0.9
180,181,1.0
181,182,0.9
182,183,0.7
183,184,0.8
184,185,1.0
185,186,1.0
186,187,1.0
187,188,1.0
188,189,0.9
189,190,1.0
190,191,0.7
191,192,0.8
192,193,0.8
193,194,0.7
194,195,0.6
195,196,0.7
196,197,0.8
197,198,0.8
198,199,0.9
199,200,0.6
200,201,0.8
201,202,0.6
202,203,0.8
203,204,0.8
204,205,0.8
205,206,0.8
206,207,0.7
207,208,0.9
208,209,0.7
209,210,0.5
210,211,1.0
211,212,0.6
212,213,1.0
213,214,0.6
214,215,0.9
215,216,0.9
216,217,0.9
217,218,0.9
218,219,0.9
219,220,0.8
220,221,0.8
221,222,0.9
222,223,0.9
223,224,0.9
224,225,0.8
225,226,0.8
226,227,0.8
227,228,0.9
228,229,0.9
229,230,0.8
230,231,1.0
231,232,0.7
232,233,1.0
233,234,0.7
234,235,0.9
235,236,1.0
236,237,0.7
237,238,1.0
238,239,0.5
239,240,0.6
240,241,0.9
241,242,0.9
242,243,0.7
243,244,0.7
244,245,0.9
245,246,0.9
246,247,0.8
247,248,0.7
248,249,0.8
249,250,0.5
