,epochs,success_rate
0,1,0.0
1,2,0.0
2,3,0.0
3,4,0.0
4,5,0.0
5,6,0.0
6,7,0.0
7,8,0.0
8,9,0.0
9,10,0.0
10,11,0.0
11,12,0.0
12,13,0.0
13,14,0.0
14,15,0.0
15,16,0.0
16,17,0.1
17,18,0.1
18,19,0.0
19,20,0.1
20,21,0.1
21,22,0.1
22,23,0.1
23,24,0.0
24,25,0.4
25,26,0.4
26,27,0.3
27,28,0.4
28,29,0.6
29,30,0.4
30,31,0.2
31,32,0.4
32,33,0.6
33,34,0.8
34,35,0.5
35,36,0.6
36,37,0.8
37,38,0.5
38,39,0.8
39,40,0.6
40,41,0.9
41,42,0.8
42,43,0.8
43,44,0.6
44,45,0.8
45,46,0.9
46,47,0.6
47,48,0.8
48,49,0.8
49,50,1.0
50,51,0.8
51,52,0.9
52,53,0.7
53,54,1.0
54,55,0.8
55,56,0.6
56,57,0.6
57,58,0.7
58,59,0.9
59,60,0.6
60,61,1.0
61,62,1.0
62,63,0.7
63,64,0.6
64,65,0.9
65,66,0.8
66,67,0.8
67,68,1.0
68,69,0.5
69,70,0.9
70,71,0.7
71,72,0.8
72,73,0.8
73,74,0.7
74,75,0.8
75,76,0.7
76,77,1.0
77,78,0.5
78,79,0.9
79,80,0.9
80,81,0.5
81,82,0.6
82,83,0.8
83,84,0.6
84,85,0.6
85,86,0.9
86,87,0.6
87,88,0.6
88,89,0.5
89,90,0.6
90,91,0.4
91,92,0.4
92,93,0.3
93,94,0.4
94,95,0.8
95,96,0.5
96,97,0.5
97,98,0.7
98,99,0.5
99,100,0.7
100,101,0.8
101,102,0.3
102,103,0.6
103,104,0.7
104,105,0.4
105,106,0.8
106,107,0.9
107,108,0.8
108,109,0.6
109,110,0.8
110,111,0.9
111,112,0.9
112,113,0.7
113,114,0.5
114,115,0.7
115,116,0.9
116,117,0.5
117,118,0.5
118,119,0.5
119,120,0.6
120,121,0.8
121,122,0.4
122,123,0.7
123,124,0.7
124,125,0.9
125,126,0.8
126,127,0.9
127,128,0.8
128,129,0.7
129,130,0.8
130,131,0.7
131,132,0.7
132,133,0.9
133,134,0.6
134,135,0.8
135,136,0.7
136,137,0.5
137,138,0.6
138,139,0.5
139,140,0.6
140,141,0.9
141,142,0.8
142,143,0.6
143,144,0.7
144,145,0.6
145,146,0.7
146,147,0.5
147,148,0.6
148,149,0.6
149,150,0.8
150,151,0.6
151,152,0.6
152,153,0.8
153,154,0.6
154,155,0.6
155,156,0.6
156,157,0.7
157,158,0.2
158,159,0.7
159,160,0.6
160,161,0.7
161,162,0.7
162,163,0.9
163,164,0.7
164,165,0.9
165,166,0.5
166,167,0.9
167,168,0.9
168,169,0.7
169,170,0.6
170,171,0.8
171,172,0.9
172,173,0.7
173,174,0.8
174,175,0.8
175,176,0.8
176,177,0.7
177,178,0.6
178,179,0.5
179,180,0.3
180,181,0.4
181,182,0.4
182,183,0.4
183,184,0.6
184,185,0.6
185,186,0.9
186,187,0.8
187,188,0.5
188,189,0.6
189,190,0.9
190,191,0.7
191,192,0.7
192,193,0.7
193,194,0.6
194,195,0.9
195,196,0.9
196,197,0.8
197,198,0.6
198,199,0.9
199,200,1.0
200,201,0.9
201,202,1.0
202,203,0.9
203,204,0.8
204,205,0.9
205,206,1.0
206,207,0.8
207,208,0.8
208,209,0.9
209,210,0.9
210,211,0.9
211,212,0.5
212,213,1.0
213,214,0.9
214,215,0.8
215,216,0.8
216,217,1.0
217,218,1.0
218,219,0.7
219,220,0.8
220,221,0.9
221,222,0.6
222,223,0.8
223,224,1.0
224,225,0.9
225,226,0.8
226,227,0.7
227,228,0.5
228,229,0.5
229,230,0.6
230,231,0.7
231,232,0.9
232,233,0.9
233,234,0.7
234,235,0.6
235,236,0.7
236,237,0.5
237,238,0.8
238,239,0.6
239,240,0.7
240,241,0.8
241,242,0.7
242,243,0.4
243,244,0.8
244,245,0.9
245,246,0.8
246,247,0.8
247,248,0.7
248,249,0.9
249,250,0.6
