,epochs,success_rate
0,1,0.0
1,2,0.0
2,3,0.0
3,4,0.0
4,5,0.0
5,6,0.0
6,7,0.0
7,8,0.0
8,9,0.0
9,10,0.1
10,11,0.4
11,12,0.2
12,13,0.2
13,14,0.1
14,15,0.1
15,16,0.1
16,17,0.0
17,18,0.3
18,19,0.2
19,20,0.5
20,21,0.2
21,22,0.5
22,23,0.7
23,24,0.3
24,25,0.5
25,26,0.5
26,27,0.3
27,28,0.4
28,29,0.5
29,30,0.3
30,31,0.2
31,32,0.5
32,33,0.4
33,34,0.8
34,35,0.7
35,36,0.7
36,37,0.6
37,38,0.8
38,39,0.7
39,40,0.7
40,41,0.8
41,42,0.8
42,43,0.8
43,44,0.8
44,45,0.6
45,46,0.5
46,47,0.9
47,48,1.0
48,49,0.9
49,50,0.8
50,51,0.8
51,52,0.9
52,53,1.0
53,54,0.8
54,55,1.0
55,56,1.0
56,57,0.9
57,58,0.8
58,59,0.8
59,60,1.0
60,61,0.8
61,62,0.9
62,63,0.8
63,64,0.9
64,65,0.9
65,66,0.7
66,67,0.9
67,68,0.8
68,69,0.6
69,70,1.0
70,71,0.8
71,72,0.1
72,73,0.6
73,74,0.4
74,75,0.5
75,76,0.7
76,77,0.8
77,78,0.9
78,79,0.5
79,80,0.9
80,81,0.8
81,82,0.9
82,83,0.9
83,84,0.8
84,85,0.7
85,86,0.8
86,87,0.9
87,88,0.9
88,89,1.0
89,90,0.8
90,91,1.0
91,92,0.9
92,93,0.8
93,94,0.8
94,95,1.0
95,96,1.0
96,97,1.0
97,98,0.8
98,99,0.9
99,100,0.9
100,101,0.6
101,102,0.9
102,103,0.8
103,104,0.7
104,105,0.8
105,106,1.0
106,107,0.8
107,108,0.8
108,109,0.8
109,110,0.7
110,111,0.7
111,112,0.5
112,113,0.7
113,114,0.9
114,115,0.9
115,116,0.9
116,117,0.9
117,118,0.9
118,119,0.6
119,120,0.8
120,121,0.6
121,122,0.9
122,123,0.8
123,124,0.8
124,125,0.8
125,126,0.8
126,127,0.8
127,128,0.7
128,129,0.8
129,130,0.9
130,131,0.8
131,132,1.0
132,133,0.9
133,134,0.7
134,135,0.8
135,136,0.7
136,137,1.0
137,138,0.9
138,139,0.9
139,140,0.8
140,141,0.8
141,142,1.0
142,143,1.0
143,144,0.9
144,145,0.8
145,146,1.0
146,147,0.8
147,148,0.6
148,149,0.8
149,150,0.9
150,151,0.7
151,152,1.0
152,153,1.0
153,154,0.8
154,155,0.8
155,156,1.0
156,157,0.9
157,158,0.9
158,159,0.9
159,160,0.6
160,161,0.9
161,162,0.7
162,163,1.0
163,164,0.7
164,165,0.9
165,166,0.9
166,167,0.8
167,168,0.8
168,169,1.0
169,170,1.0
170,171,0.9
171,172,0.7
172,173,0.9
173,174,0.8
174,175,1.0
175,176,0.9
176,177,0.9
177,178,1.0
178,179,0.8
179,180,0.8
180,181,0.9
181,182,0.8
182,183,0.7
183,184,0.7
184,185,0.6
185,186,0.5
186,187,0.7
187,188,0.9
188,189,0.7
189,190,0.4
190,191,0.7
191,192,0.8
192,193,0.8
193,194,1.0
194,195,0.8
195,196,0.9
196,197,1.0
197,198,1.0
198,199,0.9
199,200,1.0
200,201,0.5
201,202,0.8
202,203,0.6
203,204,0.9
204,205,0.7
205,206,0.4
206,207,0.8
207,208,0.8
208,209,0.9
209,210,0.7
210,211,0.7
211,212,0.8
212,213,0.6
213,214,0.9
214,215,0.5
215,216,0.5
216,217,0.5
217,218,0.6
218,219,0.7
219,220,0.6
220,221,0.7
221,222,0.8
222,223,0.7
223,224,0.9
224,225,0.7
225,226,0.9
226,227,0.8
227,228,0.9
228,229,1.0
229,230,0.9
230,231,1.0
231,232,0.9
232,233,0.8
233,234,1.0
234,235,0.7
235,236,0.4
236,237,0.6
237,238,1.0
238,239,1.0
239,240,0.9
240,241,1.0
241,242,1.0
242,243,0.9
243,244,1.0
244,245,0.5
245,246,0.6
246,247,0.8
247,248,0.8
248,249,0.8
249,250,1.0
