,epochs,success_rate
0,1,0.0
1,2,0.0
2,3,0.0
3,4,0.0
4,5,0.0
5,6,0.0
6,7,0.0
7,8,0.0
8,9,0.0
9,10,0.0
10,11,0.0
11,12,0.0
12,13,0.0
13,14,0.0
14,15,0.0
15,16,0.1
16,17,0.2
17,18,0.0
18,19,0.0
19,20,0.0
20,21,0.2
21,22,0.0
22,23,0.1
23,24,0.2
24,25,0.4
25,26,0.3
26,27,0.3
27,28,0.2
28,29,0.5
29,30,0.2
30,31,0.3
31,32,0.3
32,33,0.3
33,34,0.2
34,35,0.7
35,36,0.3
36,37,0.4
37,38,0.7
38,39,1.0
39,40,0.5
40,41,0.6
41,42,1.0
42,43,0.4
43,44,0.9
44,45,1.0
45,46,0.9
46,47,1.0
47,48,0.9
48,49,0.9
49,50,1.0
50,51,0.8
51,52,1.0
52,53,0.9
53,54,1.0
54,55,1.0
55,56,1.0
56,57,0.9
57,58,0.7
58,59,0.8
59,60,0.9
60,61,0.9
61,62,0.9
62,63,1.0
63,64,0.9
64,65,0.8
65,66,0.9
66,67,0.7
67,68,0.9
68,69,0.7
69,70,0.8
70,71,0.9
71,72,0.9
72,73,0.8
73,74,0.9
74,75,1.0
75,76,0.8
76,77,0.6
77,78,0.8
78,79,0.6
79,80,0.9
80,81,0.9
81,82,1.0
82,83,0.8
83,84,0.8
84,85,0.9
85,86,0.7
86,87,0.8
87,88,0.4
88,89,0.8
89,90,0.9
90,91,0.6
91,92,0.5
92,93,0.6
93,94,0.7
94,95,0.7
95,96,0.8
96,97,0.7
97,98,0.9
98,99,0.8
99,100,0.7
100,101,0.8
101,102,0.8
102,103,0.9
103,104,0.8
104,105,0.8
105,106,0.6
106,107,1.0
107,108,0.7
108,109,0.5
109,110,0.6
110,111,0.6
111,112,0.9
112,113,0.7
113,114,0.5
114,115,0.4
115,116,0.4
116,117,0.7
117,118,0.3
118,119,0.7
119,120,0.6
120,121,0.3
121,122,0.6
122,123,0.5
123,124,0.5
124,125,0.7
125,126,0.8
126,127,0.6
127,128,0.6
128,129,0.9
129,130,0.5
130,131,0.5
131,132,1.0
132,133,0.8
133,134,1.0
134,135,1.0
135,136,0.8
136,137,0.9
137,138,0.9
138,139,0.4
139,140,0.8
140,141,0.7
141,142,0.7
142,143,0.4
143,144,0.7
144,145,0.7
145,146,0.7
146,147,0.8
147,148,0.5
148,149,0.7
149,150,0.8
150,151,0.5
151,152,0.8
152,153,0.6
153,154,0.6
154,155,0.6
155,156,0.8
156,157,0.3
157,158,0.6
158,159,0.6
159,160,0.5
160,161,0.9
161,162,0.3
162,163,0.1
163,164,0.6
164,165,0.5
165,166,0.4
166,167,0.5
167,168,0.8
168,169,0.7
169,170,0.7
170,171,0.4
171,172,0.4
172,173,0.7
173,174,0.8
174,175,0.4
175,176,0.6
176,177,0.9
177,178,0.7
178,179,0.9
179,180,0.9
180,181,0.7
181,182,0.8
182,183,0.8
183,184,0.6
184,185,0.5
185,186,0.9
186,187,0.7
187,188,0.8
188,189,0.7
189,190,0.7
190,191,0.9
191,192,0.5
192,193,0.9
193,194,0.8
194,195,0.9
195,196,0.6
196,197,0.7
197,198,0.9
198,199,0.5
199,200,0.7
200,201,0.5
201,202,0.6
202,203,0.4
203,204,0.7
204,205,0.5
205,206,0.8
206,207,0.8
207,208,0.7
208,209,0.3
209,210,0.7
210,211,0.7
211,212,0.6
212,213,0.8
213,214,0.7
214,215,0.7
215,216,0.9
216,217,0.6
217,218,0.7
218,219,0.5
219,220,0.3
220,221,0.4
221,222,0.4
222,223,0.5
223,224,0.6
224,225,0.6
225,226,0.4
226,227,0.3
227,228,0.6
228,229,0.4
229,230,0.6
230,231,0.9
231,232,0.2
232,233,0.4
233,234,0.2
234,235,0.6
235,236,0.5
236,237,0.7
237,238,0.6
238,239,0.4
239,240,0.7
240,241,0.4
241,242,0.5
242,243,0.5
243,244,0.4
244,245,0.5
245,246,0.4
246,247,0.6
247,248,0.5
248,249,0.4
249,250,0.6
