,epochs,success_rate
0,1,0.0
1,2,0.0
2,3,0.0
3,4,0.0
4,5,0.0
5,6,0.0
6,7,0.0
7,8,0.0
8,9,0.0
9,10,0.0
10,11,0.0
11,12,0.0
12,13,0.1
13,14,0.0
14,15,0.0
15,16,0.0
16,17,0.0
17,18,0.0
18,19,0.0
19,20,0.2
20,21,0.2
21,22,0.2
22,23,0.2
23,24,0.5
24,25,0.1
25,26,0.3
26,27,0.4
27,28,0.4
28,29,0.5
29,30,0.6
30,31,0.2
31,32,0.2
32,33,0.2
33,34,0.3
34,35,0.1
35,36,0.4
36,37,0.6
37,38,0.5
38,39,0.4
39,40,0.8
40,41,0.6
41,42,0.5
42,43,0.6
43,44,0.6
44,45,0.5
45,46,0.5
46,47,0.5
47,48,0.9
48,49,0.6
49,50,0.6
50,51,1.0
51,52,0.9
52,53,0.9
53,54,0.9
54,55,0.8
55,56,0.8
56,57,1.0
57,58,1.0
58,59,0.8
59,60,0.9
60,61,0.8
61,62,0.9
62,63,0.8
63,64,0.9
64,65,1.0
65,66,0.9
66,67,0.8
67,68,0.9
68,69,0.7
69,70,1.0
70,71,0.9
71,72,0.8
72,73,0.8
73,74,0.8
74,75,0.8
75,76,1.0
76,77,1.0
77,78,0.9
78,79,0.9
79,80,0.8
80,81,0.8
81,82,1.0
82,83,1.0
83,84,0.8
84,85,0.9
85,86,0.5
86,87,0.8
87,88,1.0
88,89,0.9
89,90,0.9
90,91,1.0
91,92,1.0
92,93,1.0
93,94,0.9
94,95,0.7
95,96,1.0
96,97,1.0
97,98,1.0
98,99,0.9
99,100,1.0
100,101,1.0
101,102,1.0
102,103,0.8
103,104,0.9
104,105,0.8
105,106,1.0
106,107,0.7
107,108,0.9
108,109,1.0
109,110,0.8
110,111,0.9
111,112,1.0
112,113,0.9
113,114,0.6
114,115,0.9
115,116,0.8
116,117,0.8
117,118,0.8
118,119,1.0
119,120,0.7
120,121,0.7
121,122,0.9
122,123,0.9
123,124,0.9
124,125,1.0
125,126,0.9
126,127,0.6
127,128,0.8
128,129,0.6
129,130,0.6
130,131,0.6
131,132,0.9
132,133,0.8
133,134,0.9
134,135,1.0
135,136,0.8
136,137,0.8
137,138,0.8
138,139,0.6
139,140,0.6
140,141,0.7
141,142,0.9
142,143,0.8
143,144,1.0
144,145,0.8
145,146,0.9
146,147,0.6
147,148,1.0
148,149,0.9
149,150,0.7
150,151,0.8
151,152,0.9
152,153,1.0
153,154,0.8
154,155,0.7
155,156,1.0
156,157,0.8
157,158,0.8
158,159,0.9
159,160,1.0
160,161,1.0
161,162,0.8
162,163,1.0
163,164,0.9
164,165,1.0
165,166,1.0
166,167,0.9
167,168,1.0
168,169,0.9
169,170,0.9
170,171,0.9
171,172,0.9
172,173,0.8
173,174,1.0
174,175,1.0
175,176,0.9
176,177,1.0
177,178,1.0
178,179,0.9
179,180,0.9
180,181,0.9
181,182,0.9
182,183,0.9
183,184,0.9
184,185,1.0
185,186,0.9
186,187,1.0
187,188,0.8
188,189,0.8
189,190,1.0
190,191,1.0
191,192,0.5
192,193,0.8
193,194,0.7
194,195,0.8
195,196,0.6
196,197,1.0
197,198,0.5
198,199,0.7
199,200,0.9
200,201,0.8
201,202,0.9
202,203,1.0
203,204,0.8
204,205,0.9
205,206,0.8
206,207,0.6
207,208,1.0
208,209,0.7
209,210,0.9
210,211,0.9
211,212,1.0
212,213,1.0
213,214,0.8
214,215,1.0
215,216,1.0
216,217,1.0
217,218,1.0
218,219,0.8
219,220,0.8
220,221,1.0
221,222,0.7
222,223,1.0
223,224,0.8
224,225,1.0
225,226,1.0
226,227,1.0
227,228,1.0
228,229,0.9
229,230,0.8
230,231,0.8
231,232,0.6
232,233,1.0
233,234,0.9
234,235,1.0
235,236,0.8
236,237,1.0
237,238,0.7
238,239,0.7
239,240,0.8
240,241,1.0
241,242,1.0
242,243,0.9
243,244,0.8
244,245,1.0
245,246,0.8
246,247,0.7
247,248,0.8
248,249,0.8
249,250,1.0
