,epochs,success_rate
0,1,0.0
1,2,0.0
2,3,0.0
3,4,0.0
4,5,0.0
5,6,0.0
6,7,0.0
7,8,0.0
8,9,0.0
9,10,0.0
10,11,0.0
11,12,0.0
12,13,0.1
13,14,0.0
14,15,0.0
15,16,0.0
16,17,0.1
17,18,0.0
18,19,0.0
19,20,0.1
20,21,0.2
21,22,0.3
22,23,0.2
23,24,0.1
24,25,0.1
25,26,0.5
26,27,0.3
27,28,0.3
28,29,0.7
29,30,0.5
30,31,0.5
31,32,0.3
32,33,0.8
33,34,0.8
34,35,0.6
35,36,0.6
36,37,0.5
37,38,0.8
38,39,0.8
39,40,0.8
40,41,0.6
41,42,0.8
42,43,0.6
43,44,0.9
44,45,0.8
45,46,1.0
46,47,1.0
47,48,1.0
48,49,0.8
49,50,0.9
50,51,1.0
51,52,0.7
52,53,0.6
53,54,1.0
54,55,0.9
55,56,1.0
56,57,0.8
57,58,0.9
58,59,0.8
59,60,1.0
60,61,0.9
61,62,1.0
62,63,0.9
63,64,0.8
64,65,0.9
65,66,0.7
66,67,1.0
67,68,0.8
68,69,1.0
69,70,0.9
70,71,0.7
71,72,0.8
72,73,0.9
73,74,0.9
74,75,1.0
75,76,1.0
76,77,0.8
77,78,1.0
78,79,1.0
79,80,0.9
80,81,1.0
81,82,0.9
82,83,1.0
83,84,1.0
84,85,1.0
85,86,0.9
86,87,0.9
87,88,0.8
88,89,0.9
89,90,0.9
90,91,0.9
91,92,1.0
92,93,1.0
93,94,1.0
94,95,0.9
95,96,1.0
96,97,1.0
97,98,1.0
98,99,1.0
99,100,1.0
100,101,1.0
101,102,0.9
102,103,1.0
103,104,0.9
104,105,0.8
105,106,0.9
106,107,0.8
107,108,0.8
108,109,1.0
109,110,1.0
110,111,1.0
111,112,1.0
112,113,1.0
113,114,1.0
114,115,1.0
115,116,1.0
116,117,1.0
117,118,0.9
118,119,1.0
119,120,0.9
120,121,1.0
121,122,1.0
122,123,1.0
123,124,1.0
124,125,1.0
125,126,1.0
126,127,1.0
127,128,1.0
128,129,1.0
129,130,0.9
130,131,0.9
131,132,0.8
132,133,0.8
133,134,0.9
134,135,1.0
135,136,1.0
136,137,1.0
137,138,0.9
138,139,0.6
139,140,0.7
140,141,0.7
141,142,0.9
142,143,1.0
143,144,0.9
144,145,1.0
145,146,1.0
146,147,1.0
147,148,0.9
148,149,0.9
149,150,0.9
150,151,1.0
151,152,1.0
152,153,0.9
153,154,1.0
154,155,1.0
155,156,1.0
156,157,1.0
157,158,1.0
158,159,1.0
159,160,1.0
160,161,1.0
161,162,1.0
162,163,0.6
163,164,0.9
164,165,0.9
165,166,1.0
166,167,1.0
167,168,0.8
168,169,0.9
169,170,1.0
170,171,1.0
171,172,1.0
172,173,0.9
173,174,0.8
174,175,1.0
175,176,1.0
176,177,1.0
177,178,1.0
178,179,1.0
179,180,1.0
180,181,0.9
181,182,1.0
182,183,0.9
183,184,1.0
184,185,1.0
185,186,0.9
186,187,0.5
187,188,0.7
188,189,0.8
189,190,0.7
190,191,0.6
191,192,0.9
192,193,1.0
193,194,1.0
194,195,1.0
195,196,0.9
196,197,1.0
197,198,0.7
198,199,0.8
199,200,1.0
200,201,0.9
201,202,1.0
202,203,1.0
203,204,0.9
204,205,0.7
205,206,1.0
206,207,1.0
207,208,0.9
208,209,0.5
209,210,0.8
210,211,0.6
211,212,0.5
212,213,0.7
213,214,0.8
214,215,0.8
215,216,0.9
216,217,0.8
217,218,0.7
218,219,0.8
219,220,1.0
220,221,0.9
221,222,0.9
222,223,1.0
223,224,1.0
224,225,1.0
225,226,0.8
226,227,0.9
227,228,0.6
228,229,0.8
229,230,0.9
230,231,0.9
231,232,0.9
232,233,1.0
233,234,0.9
234,235,1.0
235,236,1.0
236,237,1.0
237,238,1.0
238,239,1.0
239,240,0.9
240,241,1.0
241,242,1.0
242,243,1.0
243,244,1.0
244,245,1.0
245,246,0.9
246,247,1.0
247,248,0.9
248,249,1.0
249,250,0.9
